time, x, y, heading, vel_x, vel_y, vel_heading,
125.568, 5.81947, 1.16154, 3.06224, -0.04386, 0.0140735, 0.0862284, 
125.576, 5.81912, 1.16165, 3.06293, -0.0438624, 0.0140546, 0.0862598, 
125.584, 5.81877, 1.16177, 3.06362, -0.0438648, 0.0140358, 0.0862913, 
125.592, 5.81842, 1.16188, 3.06431, -0.0438672, 0.0140169, 0.0863228, 
125.6, 5.81807, 1.16199, 3.065, -0.0438695, 0.013998, 0.0863544, 
125.608, 5.81772, 1.1621, 3.06569, -0.0438718, 0.0139792, 0.086386, 
125.616, 5.81737, 1.16221, 3.06638, -0.0438741, 0.0139602, 0.0864176, 
125.624, 5.81702, 1.16233, 3.06707, -0.0438764, 0.0139413, 0.0864492, 
125.632, 5.81667, 1.16244, 3.06777, -0.0438787, 0.0139224, 0.0864809, 
125.64, 5.81632, 1.16255, 3.06846, -0.0438809, 0.0139034, 0.0865126, 
125.648, 5.81596, 1.16266, 3.06915, -0.0438832, 0.0138844, 0.0865444, 
125.656, 5.81561, 1.16277, 3.06984, -0.0438854, 0.0138654, 0.0865761, 
125.664, 5.81526, 1.16288, 3.07054, -0.0438876, 0.0138464, 0.0866079, 
125.672, 5.81491, 1.16299, 3.07123, -0.0438897, 0.0138274, 0.0866398, 
125.68, 5.81456, 1.1631, 3.07192, -0.0438919, 0.0138083, 0.0866717, 
125.688, 5.81421, 1.16321, 3.07262, -0.043894, 0.0137893, 0.0867035, 
125.696, 5.81386, 1.16332, 3.07331, -0.0438961, 0.0137702, 0.0867355, 
125.704, 5.81351, 1.16343, 3.074, -0.0438982, 0.0137511, 0.0867674, 
125.712, 5.81316, 1.16354, 3.0747, -0.0439002, 0.013732, 0.0867994, 
125.72, 5.8128, 1.16365, 3.07539, -0.0439023, 0.0137129, 0.0868315, 
125.728, 5.81245, 1.16376, 3.07609, -0.0439043, 0.0136937, 0.0868635, 
125.736, 5.8121, 1.16387, 3.07678, -0.0439063, 0.0136745, 0.0868956, 
125.744, 5.81175, 1.16398, 3.07748, -0.0439083, 0.0136554, 0.0869278, 
125.752, 5.8114, 1.16409, 3.07817, -0.0439102, 0.0136362, 0.0869599, 
125.76, 5.81105, 1.1642, 3.07887, -0.0439122, 0.0136169, 0.0869921, 
125.768, 5.8107, 1.16431, 3.07957, -0.0439141, 0.0135977, 0.0870243, 
125.776, 5.81034, 1.16442, 3.08026, -0.043916, 0.0135784, 0.0870566, 
125.784, 5.80999, 1.16452, 3.08096, -0.0439179, 0.0135592, 0.0870889, 
125.792, 5.80964, 1.16463, 3.08166, -0.0439197, 0.0135399, 0.0871212, 
125.8, 5.80929, 1.16474, 3.08235, -0.0439216, 0.0135206, 0.0871536, 
125.808, 5.80894, 1.16485, 3.08305, -0.0439234, 0.0135013, 0.087186, 
125.816, 5.80859, 1.16496, 3.08375, -0.0439252, 0.0134819, 0.0872184, 
125.824, 5.80824, 1.16506, 3.08445, -0.043927, 0.0134626, 0.0872509, 
125.832, 5.80789, 1.16517, 3.08515, -0.0439287, 0.0134432, 0.0872834, 
125.84, 5.80753, 1.16528, 3.08584, -0.0439304, 0.0134238, 0.0873159, 
125.848, 5.80718, 1.16539, 3.08654, -0.0439322, 0.0134044, 0.0873484, 
125.856, 5.80683, 1.16549, 3.08724, -0.0439339, 0.013385, 0.087381, 
125.864, 5.80648, 1.1656, 3.08794, -0.0439355, 0.0133655, 0.0874137, 
125.872, 5.80613, 1.16571, 3.08864, -0.0439372, 0.0133461, 0.0874463, 
125.88, 5.80578, 1.16581, 3.08934, -0.0439388, 0.0133266, 0.087479, 
125.888, 5.80542, 1.16592, 3.09004, -0.0439404, 0.0133071, 0.0875118, 
125.896, 5.80507, 1.16603, 3.09074, -0.043942, 0.0132876, 0.0875445, 
125.904, 5.80472, 1.16613, 3.09144, -0.0439436, 0.0132681, 0.0875773, 
125.912, 5.80437, 1.16624, 3.09214, -0.0439451, 0.0132485, 0.0876102, 
125.92, 5.80402, 1.16634, 3.09284, -0.0439466, 0.013229, 0.087643, 
125.928, 5.80367, 1.16645, 3.09355, -0.0439481, 0.0132094, 0.0876759, 
125.936, 5.80332, 1.16656, 3.09425, -0.0439496, 0.0131898, 0.0877089, 
125.944, 5.80296, 1.16666, 3.09495, -0.0439511, 0.0131702, 0.0877419, 
125.952, 5.80261, 1.16677, 3.09565, -0.0439525, 0.0131506, 0.0877749, 
125.96, 5.80226, 1.16687, 3.09635, -0.0439539, 0.0131309, 0.0878079, 
125.968, 5.80191, 1.16698, 3.09706, -0.0439553, 0.0131112, 0.087841, 
125.976, 5.80156, 1.16708, 3.09776, -0.0439567, 0.0130916, 0.0878741, 
125.984, 5.80121, 1.16719, 3.09846, -0.0439581, 0.0130719, 0.0879072, 
125.992, 5.80085, 1.16729, 3.09917, -0.0439594, 0.0130521, 0.0879404, 
126, 5.8005, 1.16739, 3.09987, -0.0439607, 0.0130324, 0.0879737, 
126.008, 5.80015, 1.1675, 3.10057, -0.043962, 0.0130126, 0.0880069, 
126.016, 5.7998, 1.1676, 3.10128, -0.0439633, 0.0129929, 0.0880402, 
126.024, 5.79945, 1.16771, 3.10198, -0.0439645, 0.0129731, 0.0880735, 
126.032, 5.7991, 1.16781, 3.10269, -0.0439658, 0.0129533, 0.0881069, 
126.04, 5.79874, 1.16791, 3.10339, -0.043967, 0.0129335, 0.0881403, 
126.048, 5.79839, 1.16802, 3.1041, -0.0439681, 0.0129136, 0.0881737, 
126.056, 5.79804, 1.16812, 3.1048, -0.0439693, 0.0128938, 0.0882072, 
126.064, 5.79769, 1.16822, 3.10551, -0.0439705, 0.0128739, 0.0882407, 
126.072, 5.79734, 1.16833, 3.10622, -0.0439716, 0.012854, 0.0882743, 
126.08, 5.79698, 1.16843, 3.10692, -0.0439727, 0.0128341, 0.0883079, 
126.088, 5.79663, 1.16853, 3.10763, -0.0439738, 0.0128141, 0.0883415, 
126.096, 5.79628, 1.16863, 3.10834, -0.0439748, 0.0127942, 0.0883751, 
126.104, 5.79593, 1.16874, 3.10904, -0.0439758, 0.0127742, 0.0884088, 
126.112, 5.79558, 1.16884, 3.10975, -0.0439769, 0.0127543, 0.0884425, 
126.12, 5.79523, 1.16894, 3.11046, -0.0439778, 0.0127343, 0.0884763, 
126.128, 5.79487, 1.16904, 3.11117, -0.0439788, 0.0127142, 0.0885101, 
126.136, 5.79452, 1.16914, 3.11188, -0.0439798, 0.0126942, 0.088544, 
126.144, 5.79417, 1.16924, 3.11258, -0.0439807, 0.0126741, 0.0885778, 
126.152, 5.79382, 1.16935, 3.11329, -0.0439816, 0.0126541, 0.0886118, 
126.16, 5.79347, 1.16945, 3.114, -0.0439825, 0.012634, 0.0886457, 
126.168, 5.79311, 1.16955, 3.11471, -0.0439833, 0.0126139, 0.0886797, 
126.176, 5.79276, 1.16965, 3.11542, -0.0439842, 0.0125938, 0.0887137, 
126.184, 5.79241, 1.16975, 3.11613, -0.043985, 0.0125736, 0.0887478, 
126.192, 5.79206, 1.16985, 3.11684, -0.0439858, 0.0125535, 0.0887819, 
126.2, 5.79171, 1.16995, 3.11755, -0.0439866, 0.0125333, 0.0888161, 
126.208, 5.79136, 1.17005, 3.11826, -0.0439873, 0.0125131, 0.0888502, 
126.216, 5.791, 1.17015, 3.11897, -0.043988, 0.0124929, 0.0888845, 
126.224, 5.79065, 1.17025, 3.11969, -0.0439888, 0.0124726, 0.0889187, 
126.232, 5.7903, 1.17035, 3.1204, -0.0439894, 0.0124524, 0.088953, 
126.24, 5.78995, 1.17045, 3.12111, -0.0439901, 0.0124321, 0.0889874, 
126.248, 5.7896, 1.17055, 3.12182, -0.0439907, 0.0124118, 0.0890217, 
126.256, 5.78924, 1.17065, 3.12253, -0.0439914, 0.0123915, 0.0890561, 
126.264, 5.78889, 1.17075, 3.12325, -0.043992, 0.0123712, 0.0890906, 
126.272, 5.78854, 1.17084, 3.12396, -0.0439925, 0.0123509, 0.0891251, 
126.28, 5.78819, 1.17094, 3.12467, -0.0439931, 0.0123305, 0.0891596, 
126.288, 5.78784, 1.17104, 3.12539, -0.0439936, 0.0123101, 0.0891942, 
126.296, 5.78748, 1.17114, 3.1261, -0.0439941, 0.0122898, 0.0892288, 
126.304, 5.78713, 1.17124, 3.12681, -0.0439946, 0.0122693, 0.0892634, 
126.312, 5.78678, 1.17134, 3.12753, -0.0439951, 0.0122489, 0.0892981, 
126.32, 5.78643, 1.17143, 3.12824, -0.0439955, 0.0122285, 0.0893329, 
126.328, 5.78608, 1.17153, 3.12896, -0.0439959, 0.012208, 0.0893676, 
126.336, 5.78572, 1.17163, 3.12967, -0.0439963, 0.0121875, 0.0894024, 
126.344, 5.78537, 1.17173, 3.13039, -0.0439967, 0.012167, 0.0894373, 
126.352, 5.78502, 1.17182, 3.1311, -0.0439971, 0.0121465, 0.0894722, 
126.36, 5.78467, 1.17192, 3.13182, -0.0439974, 0.012126, 0.0895071, 
126.368, 5.78432, 1.17202, 3.13254, -0.0439977, 0.0121054, 0.0895421, 
126.376, 5.78396, 1.17211, 3.13325, -0.043998, 0.0120848, 0.0895771, 
126.384, 5.78361, 1.17221, 3.13397, -0.0439983, 0.0120642, 0.0896121, 
126.392, 5.78326, 1.17231, 3.13469, -0.0439985, 0.0120436, 0.0896472, 
126.4, 5.78291, 1.1724, 3.1354, -0.0439989, 0.0120229, 0.0896817, 
126.408, 5.78256, 1.1725, 3.13612, -0.0439993, 0.0119978, 0.0896829, 
126.416, 5.7822, 1.17259, 3.13684, -0.0439995, 0.0119725, 0.0896831, 
126.424, 5.78185, 1.17269, 3.13756, -0.0439996, 0.0119472, 0.0896833, 
126.432, 5.7815, 1.17279, 3.13827, -0.0439997, 0.0119218, 0.0896834, 
126.44, 5.78115, 1.17288, 3.13899, -0.0439998, 0.0118964, 0.0896835, 
126.448, 5.7808, 1.17298, 3.13971, -0.0439999, 0.011871, 0.0896836, 
126.456, 5.78044, 1.17307, 3.14043, -0.044, 0.0118456, 0.0896836, 
126.464, 5.78009, 1.17317, 3.14114, -0.044, 0.0118202, 0.0896837, 
126.472, 5.77974, 1.17326, -3.14132, -0.044, 0.0117934, 0.0896837, 
126.48, 5.77939, 1.17335, -3.14061, -0.044, 0.0117625, 0.0896837, 
126.488, 5.77904, 1.17345, -3.13989, -0.044, 0.0117271, 0.0896837, 
126.496, 5.77868, 1.17354, -3.13917, -0.0439999, 0.0116888, 0.0896836, 
126.504, 5.77833, 1.17363, -3.13845, -0.0439999, 0.0116505, 0.0896835, 
126.512, 5.77798, 1.17373, -3.13774, -0.0439998, 0.0116123, 0.0896833, 
126.52, 5.77763, 1.17382, -3.13702, -0.0439996, 0.0115742, 0.0896831, 
126.528, 5.77728, 1.17391, -3.1363, -0.0439995, 0.0115361, 0.0896829, 
126.536, 5.77692, 1.174, -3.13558, -0.0439993, 0.0114981, 0.0896826, 
126.544, 5.77657, 1.1741, -3.13487, -0.0439991, 0.0114601, 0.0896824, 
126.552, 5.77622, 1.17419, -3.13415, -0.0439989, 0.0114221, 0.0896821, 
126.56, 5.77587, 1.17428, -3.13343, -0.0439987, 0.0113842, 0.0896817, 
126.568, 5.77528, 1.17427, -3.13347, -0.0733799, -0.000676754, -0.00503845, 
126.576, 5.7746, 1.17432, -3.13389, -0.0851181, 0.00548608, -0.0528637, 
126.584, 5.77385, 1.17439, -3.13461, -0.0941453, 0.00939385, -0.0899578, 
126.592, 5.77309, 1.17448, -3.13534, -0.0942118, 0.0108488, -0.0903514, 
126.6, 5.77234, 1.17457, -3.13607, -0.0941925, 0.0110698, -0.0909958, 
126.608, 5.77159, 1.17465, -3.13679, -0.0941946, 0.0107782, -0.0911407, 
126.616, 5.77083, 1.17474, -3.13752, -0.0941936, 0.0102898, -0.0912578, 
126.624, 5.77008, 1.17481, -3.13825, -0.0941916, 0.00978026, -0.0913515, 
126.632, 5.76933, 1.17489, -3.13898, -0.093559, 0.00923896, -0.0908441, 
126.64, 5.76858, 1.17496, -3.13971, -0.0935545, 0.00868266, -0.0909021, 
126.648, 5.76783, 1.17502, -3.14044, -0.0935525, 0.00826063, -0.09095, 
126.656, 5.76709, 1.17509, -3.14116, -0.0935512, 0.00790115, -0.0909882, 
126.664, 5.76633, 1.17515, 3.14129, -0.0939278, 0.00761897, -0.091347, 
126.672, 5.76558, 1.17521, 3.14056, -0.0939287, 0.00739941, -0.0913724, 
126.68, 5.76483, 1.17526, 3.13983, -0.0939283, 0.00714498, -0.0913919, 
126.688, 5.76408, 1.17532, 3.1391, -0.0939279, 0.00688984, -0.0914074, 
126.696, 5.76333, 1.17537, 3.13833, -0.0941463, 0.00666147, -0.0952996, 
126.704, 5.76257, 1.17542, 3.13757, -0.0941467, 0.00646172, -0.0953215, 
126.712, 5.76182, 1.17547, 3.13681, -0.0941464, 0.00623655, -0.0953291, 
126.72, 5.76107, 1.17552, 3.13605, -0.0941459, 0.00600767, -0.0953351, 
126.728, 5.76036, 1.17556, 3.13552, -0.0888166, 0.00524303, -0.0663559, 
126.736, 5.75965, 1.1756, 3.13499, -0.088793, 0.00397253, -0.0662697, 
126.744, 5.75894, 1.17562, 3.13446, -0.0887884, 0.00346803, -0.0662736, 
126.752, 5.75823, 1.17565, 3.13392, -0.0887867, 0.0031785, -0.066277, 
126.76, 5.75752, 1.17567, 3.1334, -0.088031, 0.00288486, -0.0662056, 
126.768, 5.75682, 1.17569, 3.13287, -0.0880274, 0.00254517, -0.0662074, 
126.776, 5.75611, 1.17571, 3.13234, -0.0880267, 0.00231871, -0.066209, 
126.784, 5.75541, 1.17573, 3.13181, -0.0880263, 0.00212063, -0.0662102, 
126.792, 5.75471, 1.17574, 3.13127, -0.0876114, 0.0018856, -0.0674709, 
126.8, 5.75401, 1.17576, 3.13073, -0.0876093, 0.00161182, -0.0674755, 
126.808, 5.75331, 1.17577, 3.13019, -0.0876092, 0.00139428, -0.0674736, 
126.816, 5.75261, 1.17578, 3.12965, -0.0876087, 0.00119006, -0.0674374, 
126.824, 5.7519, 1.17578, 3.1291, -0.0880701, 0.00103626, -0.0678484, 
126.832, 5.7512, 1.17579, 3.12856, -0.0880738, 0.000924109, -0.06782, 
126.84, 5.75049, 1.1758, 3.12802, -0.0880744, 0.000744665, -0.0677909, 
126.848, 5.74979, 1.1758, 3.12748, -0.0880742, 0.000544804, -0.0677635, 
126.856, 5.74909, 1.1758, 3.12698, -0.0874256, 0.000271428, -0.0618313, 
126.864, 5.74839, 1.1758, 3.12649, -0.087419, -6.65554e-05, -0.0617688, 
126.872, 5.74769, 1.1758, 3.12599, -0.0874167, -0.000314075, -0.0617491, 
126.88, 5.74699, 1.1758, 3.1255, -0.0874155, -0.000536127, -0.0617302, 
126.888, 5.74629, 1.17579, 3.12496, -0.0871294, -0.00078145, -0.067537, 
126.896, 5.7456, 1.17578, 3.12442, -0.087126, -0.00104775, -0.0675561, 
126.904, 5.7449, 1.17577, 3.12388, -0.0871246, -0.00127316, -0.0675345, 
126.912, 5.7442, 1.17576, 3.12334, -0.0871236, -0.00148743, -0.067513, 
126.92, 5.74351, 1.17575, 3.12282, -0.0863874, -0.00177452, -0.0649017, 
126.928, 5.74282, 1.17573, 3.1223, -0.0863799, -0.00212828, -0.0648643, 
126.936, 5.74213, 1.17571, 3.12178, -0.0863773, -0.00237823, -0.0648455, 
126.944, 5.74144, 1.17569, 3.12126, -0.0863759, -0.00259914, -0.0648268, 
126.952, 5.7408, 1.17568, 3.1211, -0.0791911, -0.000997911, -0.0207576, 
126.96, 5.74017, 1.17567, 3.12093, -0.0791597, -0.000947769, -0.0206078, 
126.968, 5.73954, 1.17567, 3.12077, -0.0791539, -0.000909066, -0.0205903, 
126.976, 5.7389, 1.17566, 3.1206, -0.0791519, -0.000887381, -0.020585, 
126.984, 5.73827, 1.17566, 3.1205, -0.079131, 0.00013159, -0.0127092, 
126.992, 5.73764, 1.17566, 3.1204, -0.079131, 0.000170061, -0.0126707, 
127, 5.73701, 1.17566, 3.1203, -0.0791312, 0.00017879, -0.0126705, 
127.008, 5.73637, 1.17566, 3.1202, -0.0791314, 0.000184853, -0.0126719, 
127.016, 5.73575, 1.17566, 3.12006, -0.0781404, -0.000110097, -0.0167797, 
127.024, 5.73512, 1.17566, 3.11993, -0.0781361, -0.000359261, -0.0167957, 
127.032, 5.7345, 1.17566, 3.1198, -0.0781353, -0.000354118, -0.0167986, 
127.04, 5.73387, 1.17566, 3.11966, -0.078135, -0.00034378, -0.0167989, 
127.048, 5.73326, 1.17566, 3.11957, -0.0768246, 0.000336972, -0.0112974, 
127.056, 5.73264, 1.17566, 3.11948, -0.0768189, 0.000362061, -0.0112724, 
127.064, 5.73203, 1.17566, 3.11939, -0.0768178, 0.000374741, -0.0112688, 
127.072, 5.73141, 1.17567, 3.1193, -0.0768174, 0.000383065, -0.011268, 
127.08, 5.73079, 1.17567, 3.11915, -0.0784103, 0.000320455, -0.0190462, 
127.088, 5.73016, 1.17567, 3.119, -0.078417, 0.000436802, -0.0190712, 
127.096, 5.72953, 1.17568, 3.11884, -0.0784181, 0.000327331, -0.0190716, 
127.104, 5.7289, 1.17568, 3.11869, -0.0784183, 0.00015123, -0.0190719, 
127.112, 5.72821, 1.17568, 3.11817, -0.0865265, 0.000788914, -0.0649512, 
127.12, 5.72752, 1.1757, 3.11765, -0.0865997, 0.00215869, -0.0652295, 
127.128, 5.72683, 1.17572, 3.11713, -0.0866187, 0.00237966, -0.0651908, 
127.136, 5.72613, 1.17574, 3.11661, -0.0866236, 0.00227342, -0.0651542, 
127.144, 5.72552, 1.17575, 3.11648, -0.0770457, 0.00106647, -0.0161625, 
127.152, 5.7249, 1.17575, 3.11635, -0.0770035, -1.39147e-05, -0.0160253, 
127.16, 5.72428, 1.17575, 3.11622, -0.0769955, -5.19344e-06, -0.0160222, 
127.168, 5.72367, 1.17575, 3.11609, -0.0769925, 1.37293e-05, -0.0160162, 
127.176, 5.72305, 1.17575, 3.11595, -0.0772889, -0.000135576, -0.0173589, 
127.184, 5.72243, 1.17574, 3.11581, -0.0772898, -0.00012845, -0.0173646, 
127.192, 5.72181, 1.17574, 3.11568, -0.07729, -0.00011934, -0.0173657, 
127.2, 5.7212, 1.17574, 3.11554, -0.0772901, -0.000109557, -0.0173665, 
127.208, 5.72059, 1.17574, 3.11542, -0.0761926, 0.000276154, -0.0141717, 
127.216, 5.71998, 1.17575, 3.11531, -0.0761878, 0.00029395, -0.0141581, 
127.224, 5.71937, 1.17575, 3.1152, -0.0761869, 0.000306838, -0.0141554, 
127.232, 5.71876, 1.17575, 3.11508, -0.0761865, 0.000316652, -0.0141547, 
127.24, 5.71814, 1.17575, 3.11496, -0.0773979, 0.000216572, -0.0157852, 
127.248, 5.71752, 1.17576, 3.11483, -0.077403, 0.000255878, -0.015791, 
127.256, 5.7169, 1.17576, 3.1147, -0.0774038, 0.000166987, -0.0157922, 
127.264, 5.71628, 1.17576, 3.11458, -0.0774039, 0.000172454, -0.0157948, 
127.272, 5.71566, 1.17576, 3.11443, -0.0771033, -8.38079e-05, -0.0186064, 
127.28, 5.71505, 1.17576, 3.11428, -0.0771017, -0.000181918, -0.0186181, 
127.288, 5.71443, 1.17576, 3.11413, -0.0771012, -0.000172517, -0.0186193, 
127.296, 5.71381, 1.17575, 3.11398, -0.0771008, -0.000160458, -0.018619, 
127.304, 5.7132, 1.17576, 3.11386, -0.0768317, 0.000332761, -0.0147671, 
127.312, 5.71258, 1.17576, 3.11375, -0.0768303, 0.000356971, -0.0147481, 
127.32, 5.71197, 1.17576, 3.11363, -0.0768298, 0.000368493, -0.0147466, 
127.328, 5.71135, 1.17577, 3.11351, -0.0768295, 0.00037815, -0.0147463, 
127.336, 5.71067, 1.17577, 3.11297, -0.0851407, 0.00100363, -0.0675283, 
127.344, 5.70999, 1.17579, 3.11243, -0.0852149, 0.00241204, -0.0678571, 
127.352, 5.70931, 1.17581, 3.11188, -0.0852341, 0.00265096, -0.0678216, 
127.36, 5.70863, 1.17583, 3.11134, -0.0852389, 0.00255488, -0.067787, 
127.368, 5.70802, 1.17585, 3.11121, -0.0763764, 0.00142455, -0.0163072, 
127.376, 5.70741, 1.17585, 3.11108, -0.0763386, 0.000366746, -0.0161551, 
127.384, 5.7068, 1.17585, 3.11095, -0.0763298, 0.000372839, -0.0161586, 
127.392, 5.70619, 1.17585, 3.11082, -0.076327, 0.000390647, -0.0161533, 
127.4, 5.70558, 1.17586, 3.11072, -0.0751979, 0.000766762, -0.0129961, 
127.408, 5.70498, 1.17587, 3.11062, -0.0751928, 0.00078451, -0.012982, 
127.416, 5.70438, 1.17587, 3.11051, -0.0751918, 0.000796586, -0.0129793, 
127.424, 5.70378, 1.17588, 3.11041, -0.0751915, 0.000805131, -0.0129789, 
127.432, 5.70317, 1.17589, 3.11026, -0.0766534, 0.000749889, -0.0186735, 
127.44, 5.70255, 1.17589, 3.11011, -0.0766597, 0.000851949, -0.0186922, 
127.448, 5.70194, 1.1759, 3.10996, -0.0766606, 0.000744689, -0.0186927, 
127.456, 5.70133, 1.1759, 3.10981, -0.0766608, 0.00057392, -0.0186931, 
127.464, 5.70072, 1.17591, 3.10963, -0.0761153, 0.000318916, -0.0219536, 
127.472, 5.70011, 1.17591, 3.10946, -0.0761098, 6.8987e-06, -0.0219675, 
127.48, 5.6995, 1.1759, 3.10928, -0.0761079, -0.000233093, -0.02196, 
127.488, 5.69889, 1.1759, 3.10911, -0.0761069, -0.000242077, -0.0219598, 
127.496, 5.69827, 1.1759, 3.10896, -0.0772469, 0.000173834, -0.0190817, 
127.504, 5.69765, 1.1759, 3.1088, -0.0772524, 0.000201875, -0.0190602, 
127.512, 5.69704, 1.17591, 3.10865, -0.0772546, 0.00021184, -0.0190593, 
127.52, 5.69642, 1.17591, 3.1085, -0.0772551, 0.000222988, -0.0190574, 
127.528, 5.69581, 1.17591, 3.10837, -0.0754943, 0.000590182, -0.0157597, 
127.536, 5.69521, 1.17592, 3.10825, -0.0754863, 0.000607667, -0.0157465, 
127.544, 5.69461, 1.17592, 3.10812, -0.0754846, 0.000624195, -0.015742, 
127.552, 5.694, 1.17593, 3.10799, -0.0754838, 0.000636294, -0.0157404, 
127.56, 5.69341, 1.17593, 3.10787, -0.0745934, 0.000641279, -0.0155341, 
127.568, 5.69281, 1.17594, 3.10775, -0.0745892, 0.000648832, -0.0155347, 
127.576, 5.69221, 1.17594, 3.10762, -0.0745883, 0.000661037, -0.0155329, 
127.584, 5.69162, 1.17595, 3.1075, -0.0745878, 0.000671432, -0.0155323, 
127.592, 5.69094, 1.17596, 3.10699, -0.0849082, 0.0015256, -0.0638973, 
127.6, 5.69026, 1.17599, 3.10647, -0.0850007, 0.0033285, -0.0642063, 
127.608, 5.68958, 1.17602, 3.10596, -0.0850248, 0.0036827, -0.0641822, 
127.616, 5.6889, 1.17605, 3.10545, -0.085031, 0.00362049, -0.0641575, 
127.624, 5.68829, 1.17607, 3.10532, -0.0757557, 0.00244261, -0.0154037, 
127.632, 5.68768, 1.17607, 3.1052, -0.0757153, 0.000930147, -0.0152575, 
127.64, 5.68708, 1.17608, 3.10508, -0.0756992, 0.000920515, -0.015295, 
127.648, 5.68647, 1.17609, 3.10496, -0.0756949, 0.000936261, -0.0152948, 
127.656, 5.68587, 1.17609, 3.10482, -0.0758683, 0.000812555, -0.0164275, 
127.664, 5.68526, 1.1761, 3.10469, -0.0758683, 0.000819333, -0.0164336, 
127.672, 5.68465, 1.17611, 3.10456, -0.0758685, 0.000828448, -0.0164331, 
127.68, 5.68405, 1.17611, 3.10443, -0.0758684, 0.000838118, -0.016431, 
127.688, 5.68345, 1.17612, 3.1043, -0.074746, 0.000830681, -0.0162203, 
127.696, 5.68285, 1.17613, 3.10417, -0.0747385, 0.00083605, -0.0162316, 
127.704, 5.68225, 1.17613, 3.10404, -0.0747365, 0.000849268, -0.0162289, 
127.712, 5.68165, 1.17614, 3.10391, -0.0747352, 0.000860798, -0.0162249, 
127.72, 5.68105, 1.17615, 3.10378, -0.0756293, 0.000956208, -0.0158279, 
127.728, 5.68044, 1.17616, 3.10366, -0.0756351, 0.000969954, -0.0158264, 
127.736, 5.67984, 1.17616, 3.10353, -0.075637, 0.000976714, -0.0158284, 
127.744, 5.67923, 1.17617, 3.1034, -0.0756376, 0.000985155, -0.0158284, 
127.752, 5.67863, 1.17618, 3.10327, -0.0753167, 0.000913386, -0.0163707, 
127.76, 5.67803, 1.17619, 3.10314, -0.0753135, 0.000919764, -0.0163762, 
127.768, 5.67743, 1.17619, 3.10301, -0.0753123, 0.000930891, -0.0163737, 
127.776, 5.67682, 1.1762, 3.10288, -0.0753116, 0.000941643, -0.0163717, 
127.784, 5.67616, 1.17621, 3.10238, -0.0830338, 0.00151408, -0.0627456, 
127.792, 5.67549, 1.17624, 3.10187, -0.0831024, 0.00279917, -0.0630434, 
127.8, 5.67483, 1.17626, 3.10137, -0.0831198, 0.00300398, -0.0630227, 
127.808, 5.67416, 1.17628, 3.10087, -0.083124, 0.00289851, -0.0630009, 
127.816, 5.67355, 1.1763, 3.10075, -0.0765194, 0.00199582, -0.0145955, 
127.824, 5.67294, 1.17631, 3.10063, -0.0764958, 0.00140868, -0.0144361, 
127.832, 5.67233, 1.17632, 3.10052, -0.076485, 0.00141745, -0.0144522, 
127.84, 5.67172, 1.17633, 3.1004, -0.0764811, 0.00143155, -0.0144544, 
127.848, 5.67112, 1.17635, 3.10029, -0.0746284, 0.001432, -0.0139084, 
127.856, 5.67052, 1.17636, 3.10018, -0.0746155, 0.00143452, -0.0139269, 
127.864, 5.66993, 1.17637, 3.10007, -0.0746128, 0.00144802, -0.0139271, 
127.872, 5.66933, 1.17638, 3.09996, -0.074612, 0.00145813, -0.0139267, 
127.88, 5.66873, 1.17639, 3.09985, -0.0749594, 0.00157651, -0.0131713, 
127.888, 5.66813, 1.17641, 3.09975, -0.0749608, 0.00158817, -0.0131672, 
127.896, 5.66753, 1.17642, 3.09964, -0.074961, 0.00159465, -0.0131682, 
127.904, 5.66693, 1.17643, 3.09953, -0.0749609, 0.00160159, -0.0131689, 
127.912, 5.66633, 1.17644, 3.09939, -0.074542, 0.00133662, -0.0175255, 
127.92, 5.66574, 1.17645, 3.09925, -0.0745378, 0.00105463, -0.0175532, 
127.928, 5.66514, 1.17646, 3.09911, -0.0745364, 0.00104639, -0.0175575, 
127.936, 5.66455, 1.17647, 3.09897, -0.0745357, 0.00105683, -0.0175556, 
127.944, 5.66395, 1.17647, 3.09882, -0.0745018, 0.000844001, -0.0193313, 
127.952, 5.66335, 1.17648, 3.09866, -0.0745009, 0.000847901, -0.0193472, 
127.96, 5.66276, 1.17649, 3.09851, -0.0745005, 0.000859742, -0.0193453, 
127.968, 5.66216, 1.17649, 3.09835, -0.0745, 0.000872126, -0.0193428, 
127.976, 5.66156, 1.17651, 3.09825, -0.0748196, 0.00176029, -0.0124598, 
127.984, 5.66096, 1.17652, 3.09816, -0.0748208, 0.00179658, -0.0124244, 
127.992, 5.66037, 1.17654, 3.09806, -0.0748207, 0.00180531, -0.0124237, 
128, 5.65977, 1.17655, 3.09796, -0.0748205, 0.00181236, -0.012424, 
128.008, 5.65911, 1.17657, 3.09748, -0.0821193, 0.0023503, -0.0596003, 
128.016, 5.65845, 1.1766, 3.097, -0.082184, 0.00355124, -0.0599027, 
128.024, 5.65779, 1.17663, 3.09652, -0.0822003, 0.00373218, -0.0598829, 
128.032, 5.65714, 1.17666, 3.09604, -0.082204, 0.00361975, -0.0598621, 
128.04, 5.65654, 1.17668, 3.09588, -0.0744684, 0.00258457, -0.0198426, 
128.048, 5.65595, 1.17669, 3.09573, -0.0744227, 0.00104145, -0.0196729, 
128.056, 5.65535, 1.1767, 3.09557, -0.0744019, 0.00103292, -0.0196847, 
