time, x, y, heading,
221.152, 6.61715, 2.14941, 173.802, 
221.184, 6.61472, 2.14681, 173.774, 
221.216, 6.61231, 2.14419, 173.725, 
221.248, 6.60983, 2.14163, 173.564, 
221.28, 6.60731, 2.13911, 173.448, 
221.312, 6.60478, 2.13657, 173.354, 
221.344, 6.60224, 2.13405, 173.303, 
221.376, 6.59975, 2.13151, 173.19, 
221.408, 6.5973, 2.12898, 173.106, 
221.44, 6.59482, 2.12649, 173.054, 
221.472, 6.59233, 2.12403, 172.977, 
221.504, 6.58982, 2.12161, 172.869, 
221.536, 6.58741, 2.11915, 172.76, 
221.568, 6.58506, 2.1168, 172.699, 
221.6, 6.58268, 2.11433, 172.541, 
221.632, 6.58022, 2.11175, 172.505, 
221.664, 6.57772, 2.10915, 172.425, 
221.696, 6.57527, 2.10656, 172.305, 
221.728, 6.57277, 2.10394, 172.193, 
221.76, 6.57034, 2.1014, 172.06, 
221.792, 6.56796, 2.09891, 171.957, 
221.824, 6.56555, 2.09642, 171.814, 
221.856, 6.56312, 2.09386, 171.704, 
221.888, 6.56067, 2.09131, 171.641, 
221.92, 6.55816, 2.08865, 171.58, 
221.952, 6.55563, 2.08598, 171.498, 
221.984, 6.55302, 2.08326, 171.388, 
222.016, 6.55038, 2.08058, 171.345, 
222.048, 6.54771, 2.07796, 171.387, 
222.08, 6.54505, 2.07531, 171.304, 
222.112, 6.5423, 2.07268, 171.201, 
222.144, 6.53949, 2.07008, 171.046, 
222.176, 6.53668, 2.06744, 171, 
222.208, 6.53384, 2.06472, 171.052, 
222.24, 6.53095, 2.06203, 171.072, 
222.272, 6.52802, 2.05931, 171.02, 
222.304, 6.52515, 2.05657, 171.061, 
222.336, 6.52236, 2.05378, 171.042, 
222.368, 6.51955, 2.05098, 171.006, 
222.4, 6.51673, 2.04817, 170.94, 
222.432, 6.51403, 2.0453, 170.848, 
222.464, 6.51128, 2.04243, 170.814, 
222.496, 6.50849, 2.03961, 170.823, 
222.528, 6.50565, 2.03682, 170.809, 
222.56, 6.50281, 2.03405, 170.738, 
222.592, 6.49992, 2.03135, 170.715, 
222.624, 6.49707, 2.02859, 170.691, 
222.656, 6.49416, 2.02586, 170.807, 
222.688, 6.49136, 2.02305, 170.801, 
222.72, 6.48858, 2.02016, 170.799, 
222.752, 6.48579, 2.01733, 170.818, 
222.784, 6.48307, 2.01442, 170.766, 
222.816, 6.48029, 2.01152, 170.788, 
222.848, 6.47752, 2.00859, 170.725, 
222.88, 6.47476, 2.00563, 170.66, 
222.912, 6.47191, 2.00279, 170.678, 
222.944, 6.46915, 1.99987, 170.639, 
222.976, 6.4665, 1.9969, 170.631, 
223.008, 6.46371, 1.99404, 170.601, 
223.04, 6.46095, 1.99118, 170.61, 
223.072, 6.45819, 1.98836, 170.672, 
223.104, 6.45543, 1.98555, 170.57, 
223.136, 6.45271, 1.98267, 170.487, 
223.168, 6.45005, 1.97976, 170.559, 
223.2, 6.44742, 1.97683, 170.586, 
223.232, 6.4448, 1.97387, 170.561, 
223.264, 6.44221, 1.97089, 170.488, 
223.296, 6.43964, 1.96788, 170.471, 
223.328, 6.43702, 1.96493, 170.443, 
223.36, 6.43444, 1.96194, 170.373, 
223.392, 6.43184, 1.95896, 170.363, 
223.424, 6.42919, 1.95604, 170.305, 
223.456, 6.42663, 1.95302, 170.273, 
223.488, 6.42409, 1.94998, 170.301, 
223.52, 6.42154, 1.94699, 170.244, 
223.552, 6.41898, 1.94403, 170.274, 
223.584, 6.41645, 1.94104, 170.324, 
223.616, 6.414, 1.93795, 170.271, 
223.648, 6.41151, 1.93489, 170.286, 
223.68, 6.40909, 1.93177, 170.282, 
223.712, 6.4067, 1.92861, 170.24, 
223.744, 6.40427, 1.92547, 170.297, 
223.776, 6.40182, 1.92236, 170.325, 
223.808, 6.39937, 1.91923, 170.303, 
223.84, 6.39685, 1.91618, 170.358, 
223.872, 6.3943, 1.91315, 170.415, 
223.904, 6.39182, 1.91006, 170.389, 
223.936, 6.3893, 1.90701, 170.363, 
223.968, 6.38682, 1.90391, 170.282, 
224, 6.38432, 1.90084, 170.248, 
224.032, 6.3818, 1.89784, 170.161, 
224.064, 6.37926, 1.89483, 170.187, 
224.096, 6.37666, 1.89186, 170.196, 
224.128, 6.37397, 1.88903, 170.128, 
224.16, 6.37126, 1.88614, 170.123, 
224.192, 6.36858, 1.88326, 170.114, 
224.224, 6.36601, 1.88028, 170.12, 
224.256, 6.36334, 1.8774, 170.134, 
224.288, 6.36064, 1.8746, 170.128, 
224.32, 6.3579, 1.87183, 170.095, 
224.352, 6.35521, 1.86906, 170.052, 
224.384, 6.35247, 1.86635, 170.056, 
224.416, 6.34965, 1.86368, 170.063, 
224.448, 6.34678, 1.86104, 170.074, 
224.48, 6.34385, 1.85845, 170.112, 
224.512, 6.34095, 1.85584, 170.166, 
224.544, 6.33806, 1.8532, 170.103, 
224.576, 6.33515, 1.85061, 170.054, 
224.608, 6.33229, 1.84801, 170.01, 
224.64, 6.32947, 1.84537, 170.142, 
224.672, 6.32669, 1.84272, 170.163, 
224.704, 6.3239, 1.84004, 170.232, 
224.736, 6.321, 1.83745, 170.281, 
224.768, 6.31808, 1.83492, 170.246, 
224.8, 6.31527, 1.83226, 170.284, 
224.832, 6.31241, 1.82965, 170.213, 
224.864, 6.30956, 1.82706, 170.207, 
224.896, 6.30667, 1.8245, 170.11, 
224.928, 6.30379, 1.82198, 170.117, 
224.96, 6.30093, 1.81945, 170.128, 
224.992, 6.29801, 1.81697, 170.07, 
225.024, 6.29511, 1.81449, 170.055, 
225.056, 6.29216, 1.81208, 169.993, 
225.088, 6.28924, 1.80963, 169.985, 
225.12, 6.28636, 1.80716, 170.032, 
225.152, 6.28347, 1.80473, 170.032, 
225.184, 6.28054, 1.8023, 170.119, 
225.216, 6.27762, 1.79985, 170.144, 
225.248, 6.27466, 1.79744, 170.143, 
225.28, 6.27169, 1.79503, 170.152, 
225.312, 6.26872, 1.79265, 170.135, 
225.344, 6.26572, 1.79032, 170.142, 
225.376, 6.26269, 1.78797, 170.114, 
225.408, 6.25971, 1.78561, 170.089, 
225.44, 6.25679, 1.78322, 170.028, 
225.472, 6.25387, 1.78082, 170.106, 
225.504, 6.251, 1.77834, 170.172, 
225.536, 6.24814, 1.77583, 170.277, 
225.568, 6.24526, 1.77334, 170.383, 
225.6, 6.24242, 1.7708, 170.497, 
225.632, 6.23966, 1.76818, 170.53, 
225.664, 6.23692, 1.76556, 170.615, 
225.696, 6.23417, 1.76293, 170.712, 
225.728, 6.23141, 1.7603, 170.804, 
225.76, 6.22868, 1.75766, 170.887, 
225.792, 6.22599, 1.75496, 170.943, 
225.824, 6.22336, 1.75221, 170.977, 
225.856, 6.22073, 1.74944, 171.069, 
225.888, 6.21801, 1.74668, 171.059, 
225.92, 6.21529, 1.74394, 171.061, 
225.952, 6.21264, 1.74113, 171.229, 
225.984, 6.20998, 1.73829, 171.323, 
226.016, 6.20727, 1.73545, 171.385, 
226.048, 6.20462, 1.73265, 171.41, 
226.08, 6.20199, 1.72985, 171.454, 
226.112, 6.19941, 1.7271, 171.515, 
226.144, 6.19677, 1.7243, 171.52, 
226.176, 6.1942, 1.72153, 171.563, 
226.208, 6.19169, 1.71882, 171.652, 
226.24, 6.18919, 1.71609, 171.665, 
226.272, 6.18669, 1.71331, 171.697, 
226.304, 6.18408, 1.71042, 171.781, 
226.336, 6.18142, 1.70749, 171.802, 
226.368, 6.17875, 1.70455, 171.922, 
226.4, 6.17617, 1.70171, 171.992, 
226.432, 6.17355, 1.69882, 172.025, 
226.464, 6.17092, 1.69593, 172.087, 
226.496, 6.16824, 1.69297, 172.122, 
226.528, 6.16562, 1.69009, 172.203, 
226.56, 6.16303, 1.68725, 172.205, 
226.592, 6.16047, 1.68444, 172.209, 
226.624, 6.15791, 1.68162, 172.3, 
226.656, 6.15536, 1.67883, 172.395, 
226.688, 6.15282, 1.67603, 172.456, 
226.72, 6.15029, 1.67319, 172.5, 
226.752, 6.14776, 1.67035, 172.548, 
226.784, 6.14522, 1.66757, 172.563, 
226.816, 6.14278, 1.66482, 172.683, 
226.848, 6.14036, 1.6621, 172.72, 
226.88, 6.138, 1.65942, 172.79, 
226.912, 6.13564, 1.65677, 172.788, 
226.944, 6.13326, 1.654, 172.846, 
226.976, 6.13087, 1.65129, 172.852, 
227.008, 6.12848, 1.64864, 172.89, 
227.04, 6.12612, 1.64605, 172.971, 
227.072, 6.12377, 1.64341, 173.081, 
227.104, 6.12144, 1.64073, 173.215, 
227.136, 6.11915, 1.63802, 173.282, 
227.168, 6.1168, 1.63535, 173.244, 
227.2, 6.11447, 1.63273, 173.262, 
227.232, 6.11207, 1.63018, 173.281, 
227.264, 6.10968, 1.62759, 173.283, 
227.296, 6.1072, 1.62506, 173.319, 
227.328, 6.10472, 1.62251, 173.31, 
227.36, 6.1023, 1.61989, 173.32, 
227.392, 6.09976, 1.61734, 173.311, 
227.424, 6.09719, 1.61479, 173.288, 
227.456, 6.09463, 1.61218, 173.314, 
227.488, 6.09201, 1.60968, 173.292, 
227.52, 6.0894, 1.60718, 173.256, 
227.552, 6.08675, 1.60471, 173.287, 
227.584, 6.08414, 1.60222, 173.367, 
227.616, 6.08149, 1.59973, 173.33, 
227.648, 6.07884, 1.59725, 173.304, 
227.68, 6.07619, 1.59475, 173.314, 
227.712, 6.07359, 1.59221, 173.311, 
227.744, 6.07102, 1.58967, 173.353, 
227.776, 6.06852, 1.58707, 173.442, 
227.808, 6.06604, 1.58445, 173.418, 
227.84, 6.06348, 1.58189, 173.337, 
227.872, 6.06095, 1.5793, 173.278, 
227.904, 6.05846, 1.57669, 173.354, 
227.936, 6.05602, 1.57403, 173.421, 
227.968, 6.05347, 1.57147, 173.448, 
228, 6.05093, 1.56887, 173.319, 
228.032, 6.04848, 1.56618, 173.349, 
228.064, 6.04604, 1.56342, 173.265, 
228.096, 6.04363, 1.56068, 173.301, 
228.128, 6.0412, 1.55797, 173.24, 
228.16, 6.03879, 1.55525, 173.227, 
228.192, 6.03634, 1.55255, 173.214, 
228.224, 6.0338, 1.54992, 173.213, 
228.256, 6.03128, 1.54727, 173.157, 
228.288, 6.02879, 1.54455, 173.172, 
228.32, 6.02628, 1.54179, 173.257, 
228.352, 6.02388, 1.53893, 173.264, 
228.384, 6.02143, 1.53618, 173.274, 
228.416, 6.01898, 1.53339, 173.299, 
228.448, 6.01656, 1.53061, 173.292, 
228.48, 6.01412, 1.52782, 173.305, 
228.512, 6.01163, 1.525, 173.246, 
228.544, 6.00918, 1.52217, 173.302, 
228.576, 6.00681, 1.51924, 173.352, 
228.608, 6.00446, 1.51629, 173.381, 
228.64, 6.00222, 1.51324, 173.285, 
228.672, 5.99995, 1.51019, 173.242, 
228.704, 5.99761, 1.5072, 173.207, 
228.736, 5.99529, 1.50418, 173.127, 
228.768, 5.99303, 1.50106, 173.034, 
228.8, 5.99083, 1.49785, 173.012, 
228.832, 5.98859, 1.49466, 173.014, 
228.864, 5.98641, 1.49153, 173.068, 
228.896, 5.98423, 1.48841, 173.001, 
228.928, 5.98202, 1.48532, 172.737, 
228.96, 5.97973, 1.48218, 172.483, 
228.992, 5.97746, 1.47907, 172.181, 
229.024, 5.97516, 1.47595, 171.906, 
229.056, 5.97286, 1.47281, 171.595, 
229.088, 5.97052, 1.46971, 171.397, 
229.12, 5.96825, 1.46662, 171.094, 
229.152, 5.96599, 1.46351, 170.765, 
229.184, 5.96376, 1.46038, 170.515, 
229.216, 5.96152, 1.45728, 170.263, 
229.248, 5.95928, 1.45416, 169.957, 
229.28, 5.95715, 1.45107, 169.692, 
229.312, 5.955, 1.44803, 169.318, 
229.344, 5.95284, 1.445, 169.042, 
229.376, 5.95071, 1.44199, 168.72, 
229.408, 5.94845, 1.43897, 168.321, 
229.44, 5.94612, 1.43599, 168.097, 
229.472, 5.94376, 1.43306, 167.87, 
229.504, 5.94137, 1.43016, 167.563, 
229.536, 5.93886, 1.42738, 167.281, 
229.568, 5.93634, 1.42461, 166.969, 
229.6, 5.93381, 1.42174, 166.662, 
229.632, 5.93135, 1.41892, 166.357, 
229.664, 5.92893, 1.41609, 166.023, 
229.696, 5.92645, 1.41322, 165.781, 
229.728, 5.92406, 1.41043, 165.464, 
229.76, 5.92172, 1.4076, 165.215, 
229.792, 5.9194, 1.40475, 164.946, 
229.824, 5.91706, 1.40192, 164.708, 
229.856, 5.91473, 1.39911, 164.509, 
229.888, 5.91228, 1.39639, 164.282, 
229.92, 5.90982, 1.39367, 164.006, 
229.952, 5.90735, 1.39097, 163.686, 
229.984, 5.90487, 1.38831, 163.509, 
230.016, 5.90243, 1.38561, 163.279, 
230.048, 5.89997, 1.38294, 163.022, 
230.08, 5.89759, 1.38034, 162.707, 
230.112, 5.89522, 1.37778, 162.434, 
230.144, 5.89285, 1.37527, 162.164, 
230.176, 5.89042, 1.37282, 161.847, 
230.208, 5.88795, 1.37044, 161.582, 
230.24, 5.8855, 1.36806, 161.302, 
230.272, 5.88301, 1.36571, 161.062, 
230.304, 5.88048, 1.36341, 160.722, 
230.336, 5.87803, 1.36106, 160.441, 
230.368, 5.87553, 1.35872, 160.128, 
230.4, 5.87299, 1.35634, 159.835, 
230.432, 5.87046, 1.35395, 159.509, 
230.464, 5.86787, 1.35151, 159.345, 
230.496, 5.8652, 1.34901, 158.996, 
230.528, 5.86259, 1.34644, 158.735, 
230.56, 5.85997, 1.34386, 158.46, 
230.592, 5.85743, 1.3412, 158.248, 
230.624, 5.85487, 1.33858, 157.95, 
230.656, 5.85236, 1.33587, 157.712, 
230.688, 5.8499, 1.33309, 157.5, 
230.72, 5.84743, 1.33024, 157.22, 
230.752, 5.84489, 1.32744, 156.952, 
230.784, 5.8424, 1.32466, 156.713, 
230.816, 5.83997, 1.32196, 156.466, 
230.848, 5.83756, 1.3193, 156.14, 
230.88, 5.83515, 1.31662, 155.885, 
230.912, 5.83268, 1.31394, 155.673, 
230.944, 5.83019, 1.31122, 155.46, 
230.976, 5.82762, 1.30862, 155.152, 
231.008, 5.82498, 1.30605, 154.88, 
231.04, 5.8223, 1.3035, 154.632, 
231.072, 5.81966, 1.30095, 154.448, 
231.104, 5.81702, 1.29839, 154.178, 
231.136, 5.81438, 1.29581, 153.895, 
231.168, 5.81175, 1.29324, 153.665, 
231.2, 5.80911, 1.29064, 153.383, 
231.232, 5.80641, 1.28797, 153.121, 
231.264, 5.80377, 1.28536, 152.953, 
231.296, 5.80114, 1.28279, 152.616, 
231.328, 5.79855, 1.28025, 152.416, 
231.36, 5.79605, 1.27777, 152.159, 
231.392, 5.79361, 1.27527, 151.931, 
231.424, 5.79123, 1.27272, 151.67, 
231.456, 5.78902, 1.26998, 151.439, 
231.488, 5.78679, 1.26724, 151.154, 
231.52, 5.78465, 1.26455, 150.852, 
231.552, 5.78255, 1.26187, 150.633, 
231.584, 5.78043, 1.25912, 150.359, 
231.616, 5.77828, 1.25635, 150.193, 
231.648, 5.77611, 1.25356, 150.001, 
231.68, 5.77393, 1.25075, 149.675, 
231.712, 5.77176, 1.24792, 149.409, 
231.744, 5.76956, 1.24508, 149.232, 
231.776, 5.76742, 1.24219, 148.913, 
231.808, 5.76529, 1.23927, 148.582, 
231.84, 5.7631, 1.23642, 148.313, 
231.872, 5.76096, 1.23362, 148.027, 
231.904, 5.75883, 1.23096, 147.784, 
231.936, 5.75668, 1.22828, 147.59, 
231.968, 5.75453, 1.22557, 147.343, 
232, 5.75247, 1.22297, 147.059, 
232.032, 5.75047, 1.22042, 146.834, 
232.064, 5.74851, 1.21789, 146.664, 
232.096, 5.74658, 1.21549, 146.365, 
232.128, 5.74464, 1.213, 146.164, 
232.16, 5.74277, 1.21041, 145.95, 
232.192, 5.74096, 1.20784, 145.694, 
232.224, 5.73915, 1.20527, 145.442, 
232.256, 5.73727, 1.20277, 145.348, 
232.288, 5.7354, 1.20023, 145.052, 
232.32, 5.73359, 1.19766, 144.802, 
232.352, 5.73173, 1.19511, 144.604, 
232.384, 5.72993, 1.19262, 144.369, 
232.416, 5.72814, 1.19013, 143.991, 
232.448, 5.72627, 1.18756, 143.75, 
232.48, 5.72448, 1.18504, 143.531, 
232.512, 5.72267, 1.18246, 143.335, 
232.544, 5.72084, 1.1799, 143.205, 
232.576, 5.71892, 1.17736, 142.901, 
232.608, 5.71687, 1.17489, 142.656, 
232.64, 5.71475, 1.17247, 142.376, 
232.672, 5.71261, 1.17007, 142.17, 
232.704, 5.71046, 1.16776, 141.929, 
232.736, 5.7083, 1.1654, 141.659, 
232.768, 5.70611, 1.16307, 141.43, 
232.8, 5.70391, 1.16076, 141.249, 
232.832, 5.70169, 1.15847, 141.051, 
232.864, 5.69949, 1.1562, 140.763, 
232.896, 5.69727, 1.15388, 140.446, 
232.928, 5.69512, 1.15158, 140.243, 
232.96, 5.69297, 1.14929, 140.042, 
232.992, 5.69085, 1.14701, 139.874, 
233.024, 5.68879, 1.14479, 139.716, 
233.056, 5.6867, 1.14264, 139.456, 
233.088, 5.68464, 1.1404, 139.283, 
233.12, 5.68263, 1.13812, 139.078, 
233.152, 5.68064, 1.13582, 138.855, 
233.184, 5.67864, 1.13354, 138.694, 
233.216, 5.67655, 1.13122, 138.471, 
233.248, 5.67448, 1.1289, 138.235, 
233.28, 5.67243, 1.12658, 138.066, 
233.312, 5.67045, 1.12428, 137.872, 
233.344, 5.66855, 1.12204, 137.648, 
233.376, 5.66673, 1.1199, 137.438, 
233.408, 5.66495, 1.11783, 137.201, 
233.44, 5.66315, 1.11571, 136.895, 
233.472, 5.66131, 1.11366, 136.58, 
233.504, 5.65946, 1.11152, 136.414, 
233.536, 5.65758, 1.1094, 136.241, 
233.568, 5.65567, 1.10731, 135.972, 
233.6, 5.65374, 1.10523, 135.684, 
233.632, 5.65186, 1.10314, 135.438, 
233.664, 5.64997, 1.10101, 135.162, 
233.696, 5.64803, 1.09894, 134.901, 
233.728, 5.64608, 1.0969, 134.658, 
233.76, 5.64422, 1.09494, 134.371, 
233.792, 5.64241, 1.09305, 134.072, 
233.824, 5.64055, 1.09115, 133.823, 
233.856, 5.63867, 1.08925, 133.586, 
233.888, 5.63684, 1.08735, 133.316, 
233.92, 5.63506, 1.08542, 133.056, 
233.952, 5.63332, 1.08346, 132.745, 
233.984, 5.63169, 1.08137, 132.54, 
234.016, 5.63005, 1.07931, 132.277, 
234.048, 5.62841, 1.07715, 131.989, 
234.08, 5.6268, 1.07498, 131.707, 
234.112, 5.62521, 1.07284, 131.49, 
234.144, 5.62363, 1.07073, 131.205, 
234.176, 5.62211, 1.06866, 130.997, 
234.208, 5.62056, 1.06645, 130.814, 
234.24, 5.61903, 1.06424, 130.556, 
234.272, 5.61747, 1.06203, 130.271, 
234.304, 5.61589, 1.05976, 130.034, 
234.336, 5.61444, 1.0574, 129.763, 
234.368, 5.61301, 1.05501, 129.462, 
234.4, 5.61153, 1.0527, 129.11, 
234.432, 5.61006, 1.05039, 128.881, 
234.464, 5.6087, 1.0482, 128.647, 
234.496, 5.60732, 1.04601, 128.443, 
234.528, 5.60594, 1.04383, 128.141, 
234.56, 5.60455, 1.04166, 127.838, 
234.592, 5.60321, 1.03956, 127.646, 
234.624, 5.60187, 1.0375, 127.436, 
234.656, 5.60054, 1.03546, 127.199, 
234.688, 5.5993, 1.03343, 127.029, 
234.72, 5.59807, 1.03141, 126.785, 
234.752, 5.59685, 1.02936, 126.536, 
234.784, 5.59558, 1.02738, 126.213, 
234.816, 5.59431, 1.02545, 126.008, 
234.848, 5.59315, 1.02351, 125.777, 
234.88, 5.59189, 1.02157, 125.461, 
234.912, 5.59055, 1.01956, 125.263, 
234.944, 5.58922, 1.01755, 125.091, 
234.976, 5.58783, 1.01549, 124.801, 
235.008, 5.5864, 1.01342, 124.551, 
235.04, 5.58494, 1.01121, 124.438, 
235.072, 5.58345, 1.00904, 124.237, 
235.104, 5.58195, 1.00692, 124.005, 
235.136, 5.58032, 1.00483, 123.827, 
235.168, 5.57867, 1.00275, 123.635, 
235.2, 5.57708, 1.00061, 123.434, 
235.232, 5.57547, 0.99848, 123.292, 
235.264, 5.57382, 0.996402, 122.995, 
235.296, 5.57204, 0.994412, 122.74, 
235.328, 5.5703, 0.992478, 122.536, 
235.36, 5.56852, 0.990539, 122.342, 
235.392, 5.56676, 0.988707, 122.096, 
235.424, 5.56497, 0.986895, 121.939, 
235.456, 5.56327, 0.985167, 121.683, 
235.488, 5.56145, 0.98339, 121.379, 
235.52, 5.55965, 0.981637, 121.223, 
235.552, 5.55786, 0.979913, 120.942, 
235.584, 5.55604, 0.978117, 120.713, 
235.616, 5.55433, 0.976222, 120.462, 
235.648, 5.55257, 0.974374, 120.245, 
235.68, 5.55084, 0.97249, 119.977, 
235.712, 5.5491, 0.970593, 119.709, 
235.744, 5.54738, 0.968668, 119.482, 
235.776, 5.54564, 0.966682, 119.239, 
235.808, 5.54388, 0.964707, 119.08, 
235.84, 5.5421, 0.962733, 118.818, 
235.872, 5.54033, 0.960771, 118.667, 
235.904, 5.53861, 0.958887, 118.477, 
235.936, 5.53684, 0.956942, 118.245, 
235.968, 5.53491, 0.954918, 118.03, 
236, 5.53299, 0.95288, 117.737, 
236.032, 5.53097, 0.950908, 117.44, 
236.064, 5.52901, 0.948895, 117.173, 
236.096, 5.52709, 0.946827, 116.942, 
236.128, 5.52513, 0.944737, 116.68, 
236.16, 5.52312, 0.942728, 116.474, 
236.192, 5.52114, 0.940744, 116.25, 
236.224, 5.51928, 0.938773, 116.121, 
236.256, 5.51734, 0.936816, 115.937, 
236.288, 5.51539, 0.934842, 115.743, 
236.32, 5.51349, 0.932927, 115.474, 
236.352, 5.51165, 0.931043, 115.296, 
236.384, 5.50988, 0.929136, 115.07, 
236.416, 5.50815, 0.927231, 114.793, 
236.448, 5.50643, 0.925348, 114.504, 
236.48, 5.50469, 0.923504, 114.281, 
236.512, 5.50294, 0.921639, 114.119, 
236.544, 5.50119, 0.919765, 113.931, 
236.576, 5.49942, 0.917897, 113.627, 
236.608, 5.49765, 0.916086, 113.362, 
236.64, 5.49591, 0.914273, 113.136, 
236.672, 5.4941, 0.912427, 112.978, 
236.704, 5.49234, 0.91053, 112.74, 
236.736, 5.49061, 0.908698, 112.521, 
236.768, 5.48891, 0.9069, 112.24, 
236.8, 5.48721, 0.905101, 112.005, 
236.832, 5.48548, 0.90329, 111.669, 
236.864, 5.48385, 0.90141, 111.391, 
236.896, 5.48233, 0.89942, 111.181, 
236.928, 5.48075, 0.897505, 110.924, 
236.96, 5.47919, 0.895588, 110.632, 
236.992, 5.47758, 0.893716, 110.384, 
237.024, 5.47586, 0.891798, 110.087, 
237.056, 5.47419, 0.889956, 109.862, 
237.088, 5.47252, 0.88816, 109.58, 
237.12, 5.47095, 0.886424, 109.366, 
237.152, 5.46946, 0.884773, 109.129, 
237.184, 5.46799, 0.88315, 108.818, 
237.216, 5.46649, 0.881555, 108.553, 
237.248, 5.46499, 0.879919, 108.237, 
237.28, 5.4634, 0.878289, 108.082, 
237.312, 5.46182, 0.876702, 107.787, 
237.344, 5.46022, 0.875128, 107.588, 
237.376, 5.45859, 0.873572, 107.32, 
237.408, 5.45703, 0.871934, 107.023, 
237.44, 5.45548, 0.870299, 106.824, 
237.472, 5.45389, 0.868609, 106.586, 
237.504, 5.45226, 0.866967, 106.358, 
237.536, 5.45061, 0.865301, 106.104, 
237.568, 5.44893, 0.863605, 105.885, 
237.6, 5.4472, 0.861841, 105.646, 
237.632, 5.4455, 0.860145, 105.359, 
237.664, 5.44381, 0.858384, 105.015, 
237.696, 5.44209, 0.856632, 104.735, 
237.728, 5.4404, 0.854858, 104.453, 
237.76, 5.43871, 0.853127, 104.252, 
237.792, 5.43701, 0.851418, 104.053, 
237.824, 5.43526, 0.849787, 103.798, 
237.856, 5.43351, 0.848182, 103.514, 
237.888, 5.43177, 0.846583, 103.243, 
237.92, 5.43006, 0.845004, 102.87, 
237.952, 5.42839, 0.843546, 102.586, 
237.984, 5.42671, 0.842055, 102.371, 
238.016, 5.42503, 0.840521, 102.041, 
238.048, 5.42341, 0.838934, 101.765, 
238.08, 5.4218, 0.837312, 101.413, 
238.112, 5.4201, 0.835792, 101.21, 
238.144, 5.41844, 0.834296, 100.958, 
238.176, 5.41681, 0.832819, 100.664, 
238.208, 5.41517, 0.831432, 100.424, 
238.24, 5.4136, 0.830063, 100.153, 
238.272, 5.41203, 0.828694, 99.9784, 
238.304, 5.41033, 0.827207, 99.743, 
238.336, 5.40859, 0.825673, 99.5068, 
238.368, 5.4068, 0.824172, 99.2469, 
238.4, 5.40499, 0.822678, 98.9155, 
238.432, 5.40316, 0.821268, 98.6566, 
238.464, 5.40135, 0.819843, 98.3377, 
238.496, 5.39956, 0.818393, 98.083, 
238.528, 5.39778, 0.817041, 97.8399, 
238.56, 5.39595, 0.815656, 97.6294, 
238.592, 5.39405, 0.814268, 97.3599, 
238.624, 5.39215, 0.812876, 97.0855, 
238.656, 5.39023, 0.811475, 96.8226, 
238.688, 5.38847, 0.81023, 96.6132, 
238.72, 5.38663, 0.808901, 96.3688, 
238.752, 5.38488, 0.807634, 96.176, 
238.784, 5.383, 0.806358, 95.885, 
238.816, 5.38114, 0.80509, 95.6779, 
238.848, 5.37928, 0.803848, 95.461, 
238.88, 5.3775, 0.80251, 95.1735, 
238.912, 5.37577, 0.8011, 94.9196, 
238.944, 5.37408, 0.799662, 94.5515, 
238.976, 5.37238, 0.798308, 94.2215, 
239.008, 5.37064, 0.796951, 93.8657, 
239.04, 5.36882, 0.795505, 93.6092, 
239.072, 5.36708, 0.794142, 93.4109, 
239.104, 5.36536, 0.792822, 93.1285, 
239.136, 5.3636, 0.79148, 92.8177, 
239.168, 5.3618, 0.79013, 92.6135, 
239.2, 5.35998, 0.788832, 92.3659, 
239.232, 5.3581, 0.787562, 91.979, 
239.264, 5.3562, 0.786332, 91.7306, 
239.296, 5.35431, 0.78512, 91.3979, 
239.328, 5.35244, 0.783905, 91.0865, 
239.36, 5.35058, 0.782651, 90.7759, 
239.392, 5.34877, 0.781456, 90.5244, 
239.424, 5.34695, 0.780251, 90.296, 
239.456, 5.34515, 0.779009, 89.994, 
239.488, 5.34336, 0.777738, 89.6829, 
239.52, 5.34153, 0.776484, 89.4342, 
239.552, 5.33973, 0.775271, 89.1773, 
239.584, 5.33784, 0.774131, 88.9834, 
239.616, 5.33603, 0.772901, 88.6552, 
239.648, 5.33427, 0.771623, 88.3271, 
239.68, 5.33257, 0.770283, 88.1167, 
239.712, 5.33092, 0.768916, 87.7723, 
239.744, 5.32941, 0.767627, 87.5833, 
239.776, 5.32788, 0.766311, 87.2661, 
239.808, 5.32629, 0.764961, 87.0284, 
239.84, 5.32467, 0.76362, 86.6599, 
239.872, 5.32308, 0.762376, 86.3597, 
239.904, 5.32146, 0.761239, 85.9904, 
239.936, 5.31985, 0.760063, 85.7365, 
239.968, 5.31821, 0.758909, 85.4718, 
240, 5.31662, 0.757701, 85.1017, 
240.032, 5.31506, 0.756423, 84.7993, 
240.064, 5.31351, 0.755066, 84.5259, 
240.096, 5.312, 0.753771, 84.2587, 
240.128, 5.31061, 0.752587, 84.054, 
240.16, 5.30921, 0.751413, 83.7889, 
240.192, 5.30784, 0.750195, 83.4673, 
240.224, 5.30645, 0.748933, 83.1847, 
240.256, 5.30506, 0.74768, 82.8856, 
240.288, 5.30365, 0.746401, 82.7117, 
240.32, 5.30235, 0.74501, 82.4012, 
240.352, 5.30106, 0.743609, 82.0952, 
240.384, 5.29978, 0.742046, 81.829, 
240.416, 5.29856, 0.740443, 81.4849, 
240.448, 5.29726, 0.738732, 81.2166, 
240.48, 5.29597, 0.737031, 80.9099, 
240.512, 5.29471, 0.735313, 80.6068, 
