time, light, accx, accy, accz,
155.264, 1.81149, -0.00801883, 0.013909, 9.6986, 
155.296, 1.82158, -0.0395964, 0.0154478, 9.79188, 
155.328, 1.82027, -0.0610635, 0.0135711, 9.88619, 
155.36, 1.82124, 0.0289596, 0.102447, 9.89633, 
155.392, 1.83124, 0.0074489, -0.0178867, 9.85259, 
155.424, 1.83192, -0.0608777, 0.0271732, 9.79564, 
155.456, 1.82537, -0.0404828, -0.0213691, 9.83703, 
155.488, 1.83186, -0.0478162, -0.0182993, 9.78759, 
155.52, 1.81729, 0.049913, -0.0407578, 9.88614, 
155.552, 1.83498, 0.0206428, -0.0400167, 9.79513, 
155.584, 1.84681, -0.0211495, 0.0293423, 9.81414, 
155.616, 1.82653, -0.0135631, -0.00553249, 9.82106, 
155.648, 1.85181, 0.00461628, -0.0225026, 9.86606, 
155.68, 1.83278, 0.00107478, 0.0160836, 9.80701, 
155.712, 1.84927, 0.0511322, -0.0759939, 9.82279, 
155.744, 1.85677, -0.0137786, -0.0331354, 9.87504, 
155.776, 1.84533, -0.000329649, 0.0748308, 9.83101, 
155.808, 1.84758, -0.0158287, 0.0276002, 9.7325, 
155.84, 1.85191, 0.0296077, 0.111594, 9.83911, 
155.872, 1.84814, -0.046292, 0.0218961, 9.80954, 
155.904, 1.85715, 0.0336657, -0.00663732, 9.76949, 
155.936, 1.86011, -0.0740076, 0.00203369, 9.84385, 
155.968, 1.86462, 0.0652286, -0.00354332, 9.80492, 
156, 1.85389, -0.00423704, -0.0500879, 9.79373, 
156.032, 1.85568, -0.101205, 0.0522395, 9.8576, 
156.064, 1.84557, -0.0468326, -0.021643, 9.8426, 
156.096, 1.8656, 0.0150102, 0.0279743, 9.90779, 
156.128, 1.87242, 0.0370666, -0.00351459, 9.82113, 
156.16, 1.86627, 0.0974721, -0.0775462, 9.94395, 
156.192, 1.87592, -0.0647589, 0.0397059, 9.88208, 
156.224, 1.86342, -0.0478714, -0.0520545, 9.7823, 
156.256, 1.86653, 0.00751465, 0.054176, 9.82488, 
156.288, 1.86316, -0.0345588, 0.060941, 9.74868, 
156.32, 1.8728, -0.0352128, -0.0816826, 9.96054, 
156.352, 1.87982, -0.0833779, -0.000832321, 9.73882, 
156.384, 1.86483, -0.132117, -0.0475224, 9.823, 
156.416, 1.86337, 0.0619661, -0.0048, 9.77924, 
156.448, 1.87146, -0.0651469, 0.0468836, 9.77165, 
156.48, 1.8901, -0.0462267, -0.00324761, 9.9239, 
156.512, 1.8662, 0.0461036, -0.0496335, 9.76097, 
156.544, 1.88918, -0.00077678, 0.0290663, 9.74881, 
156.576, 1.87596, 0.0360425, -0.0176468, 9.83653, 
156.608, 1.89201, 0.0136589, -0.0563169, 9.81622, 
156.64, 1.90107, 0.0040163, 0.0467872, 9.8522, 
156.672, 1.89468, 0.00263921, 0.0189951, 9.86758, 
156.704, 1.88839, 0.11727, 0.0432959, 9.81516, 
156.736, 1.8878, -0.0289343, -0.0333537, 9.8128, 
156.768, 1.89086, 0.0240924, 0.0125239, 9.86432, 
156.8, 1.89234, -0.096228, -0.0315746, 9.82581, 
156.832, 1.90484, -0.0094438, 0.00972088, 9.86522, 
156.864, 1.88948, -0.0741931, 0.0401701, 9.8042, 
156.896, 1.91126, 0.012457, -0.0437687, 9.87276, 
156.928, 1.91419, -0.0563897, 0.0478213, 9.80821, 
156.96, 1.90918, -0.0224327, -0.0275067, 9.81075, 
156.992, 1.89864, -0.0993178, 0.0741613, 9.8299, 
157.024, 1.89648, -0.0509597, 0.0314499, 9.67199, 
157.056, 1.89918, 0.0256492, -0.0651621, 9.91749, 
157.088, 1.90741, 0.0504192, -0.0327019, 9.84403, 
157.12, 1.92128, 0.102168, 0.0282423, 9.87559, 
157.152, 1.90999, -0.00707861, 0.090855, 9.78465, 
157.184, 1.91789, 0.0279143, -0.0639773, 9.77192, 
157.216, 1.93727, -0.0477715, 0.0437938, 9.81578, 
157.248, 1.93493, 0.0544877, -0.00646889, 9.8029, 
157.28, 1.92492, -0.00581382, 0.00231223, 9.76232, 
157.312, 1.91897, -0.184525, 0.101443, 9.83294, 
157.344, 1.93646, -0.0238724, -0.0164294, 9.80233, 
157.376, 1.93214, 0.00684976, 0.0141246, 9.76351, 
157.408, 1.93711, 0.05187, 0.0556559, 9.79926, 
157.44, 1.94006, -0.0552046, 0.0219108, 9.86371, 
157.472, 1.95475, 0.0105386, -0.187331, 9.68399, 
157.504, 1.95397, -0.0600326, -0.0905467, 9.79927, 
157.536, 1.95502, -0.0144284, 0.0981767, 9.86669, 
157.568, 1.94881, 0.0497315, 0.0576832, 9.84325, 
157.6, 1.94418, -0.0469184, 0.0996925, 9.81694, 
157.632, 1.95866, 0.0683249, 0.0135874, 9.88635, 
157.664, 1.96673, 0.0152499, 0.0720246, 9.8079, 
157.696, 1.95288, 0.067982, 0.12504, 9.78941, 
157.728, 1.96176, 0.0171498, 0.0211232, 9.82, 
157.76, 1.95223, 0.113598, -0.063446, 9.76507, 
157.792, 1.97815, -0.0446792, 0.0550715, 9.84648, 
157.824, 1.96087, -0.000634021, 0.0296091, 9.86072, 
157.856, 1.98646, 0.0253081, -0.0826876, 9.74246, 
157.888, 1.97401, -0.0342282, -0.0628402, 9.84695, 
157.92, 1.96227, 0.0197547, 0.00124407, 9.87241, 
157.952, 1.96835, -0.0919038, 0.0529991, 9.83377, 
157.984, 1.97425, 0.0456309, 0.0608847, 9.9369, 
158.016, 1.98845, 0.0277843, -0.0132032, 9.77478, 
158.048, 1.98647, -0.0367312, -0.0201907, 9.86741, 
158.08, 2.00164, -0.0214903, 0.0850344, 9.85524, 
158.112, 1.99823, -0.129225, 0.0122326, 9.80881, 
158.144, 1.98846, -0.095721, -0.0025124, 9.84032, 
158.176, 1.99673, -0.0705638, -0.0157768, 9.74583, 
158.208, 2.01142, 0.0382696, -0.00632471, 9.78941, 
158.24, 2.00717, 0.0414484, 0.0185547, 9.89294, 
158.272, 1.99351, -0.0653275, -0.0802258, 9.81551, 
158.304, 1.99364, 0.0500266, 0.0248573, 9.83796, 
158.336, 2.0243, -0.0134012, 0.00582416, 9.8895, 
158.368, 2.0248, -0.0631591, -0.00214795, 9.87902, 
158.4, 2.02768, -0.0715484, -0.0406564, 9.81432, 
158.432, 2.01605, 0.140346, -0.0710119, 9.77181, 
158.464, 2.02864, 0.00524436, -0.0689596, 9.84606, 
158.496, 2.03323, -0.0226196, 0.0423291, 9.73889, 
158.528, 2.03116, 0.0652675, 0.0828468, 9.81989, 
158.56, 2.02869, 0.0461555, -0.0344822, 9.82204, 
158.592, 2.04269, 0.0177255, 0.086056, 9.76776, 
158.624, 2.03987, 0.100938, -0.0595502, 9.78868, 
158.656, 2.029, 0.0187519, 0.0317137, 9.81722, 
158.688, 2.04878, -0.0772743, -0.00255609, 9.88959, 
158.72, 2.05181, 0.0255246, 0.0881566, 9.79983, 
158.752, 2.05888, -0.0378529, -0.0533687, 9.85193, 
158.784, 2.07026, -0.0788346, -0.0433471, 9.82413, 
158.816, 2.07761, -0.0301649, 0.0142593, 9.8267, 
158.848, 2.05314, 0.0790364, 0.00774634, 9.76012, 
158.88, 2.07801, 0.0858612, -0.0507777, 9.84468, 
158.912, 2.06979, 0.0588163, 0.0843083, 9.77521, 
158.944, 2.08034, 0.0847115, 0.0314535, 9.79277, 
158.976, 2.09321, -0.0342227, 0.070937, 9.86636, 
159.008, 2.09119, 0.0278345, 0.066053, 9.81015, 
159.04, 2.0741, -0.00807048, -0.0180759, 9.86658, 
159.072, 2.08099, -0.0590559, -0.0232446, 9.84145, 
159.104, 2.08763, 0.0623163, 0.0655705, 9.74009, 
159.136, 2.09197, -0.0351604, -0.0645454, 9.88785, 
159.168, 2.09349, 0.0248592, -0.0104896, 9.94034, 
159.2, 2.11884, -0.0351307, -0.0708077, 9.8323, 
159.232, 2.08979, 0.0250297, 0.0185992, 9.84876, 
159.264, 2.10344, 0.0691789, -0.020688, 9.87314, 
159.296, 2.09849, 0.0316709, 0.0376024, 9.8443, 
159.328, 2.09918, 0.0194251, 0.0510148, 9.83353, 
159.36, 2.10812, 0.0343498, 0.0221692, 9.8731, 
159.392, 2.10412, 0.0501095, -0.0500154, 9.85244, 
159.424, 2.12285, -0.0264848, -0.0376321, 9.78847, 
159.456, 2.13657, 0.0213452, 0.0401173, 9.79485, 
159.488, 2.12827, -0.0579634, -0.0578018, 9.73004, 
159.52, 2.11814, 0.0573594, -0.0158036, 9.85785, 
159.552, 2.14253, -0.0439049, -0.0479038, 9.82046, 
159.584, 2.14693, -0.0567628, 0.0109728, 9.80297, 
159.616, 2.15162, -0.00590498, -0.0381191, 9.88583, 
159.648, 2.14756, 0.0207159, 0.00858897, 9.75721, 
159.68, 2.15613, 0.0299541, 0.0734382, 9.78291, 
159.712, 2.15979, 0.027071, -0.0120846, 9.78608, 
159.744, 2.16874, 0.0700182, -0.0476741, 9.75761, 
159.776, 2.1753, -0.0627835, -0.0645608, 9.83309, 
159.808, 2.16361, -0.0427071, 0.0356616, 9.77623, 
159.84, 2.14847, -0.0198917, 0.0259202, 9.85999, 
159.872, 2.15318, -0.0231456, -0.0122475, 9.8172, 
159.904, 2.15806, -0.0015775, 0.0108061, 9.74475, 
159.936, 2.17438, 0.0729329, -0.055768, 9.77142, 
159.968, 2.15252, 0.0102764, -0.00934111, 9.76878, 
160, 2.15479, 0.0048491, -0.00720185, 9.76406, 
160.032, 2.15164, -0.0325424, -0.134725, 9.78344, 
160.064, 2.18571, 0.0303735, -0.0153717, 9.76194, 
160.096, 2.1782, 0.0238858, -0.0595719, 9.73254, 
160.128, 2.16257, 0.108498, -0.0318294, 9.83266, 
160.16, 2.15468, -0.0461081, 0.476773, 9.79025, 
160.192, 2.18311, 0.0173057, -0.00108791, 9.81511, 
160.224, 2.1879, 0.0412748, 0.201954, 9.88732, 
160.256, 2.16559, -0.00123435, -0.0604757, 9.83959, 
160.288, 2.1646, 0.0201708, 0.25591, 9.79541, 
160.32, 2.16998, 0.0311173, 0.0427448, 9.83969, 
160.352, 2.19051, -0.0243076, 0.205469, 9.76942, 
160.384, 2.16634, -0.083494, -0.0420768, 9.84999, 
160.416, 2.16676, -0.0115771, 0.26051, 9.67836, 
160.448, 2.18512, -0.0384077, -0.0401939, 9.76776, 
160.48, 2.17167, 0.047784, -0.151557, 9.79972, 
160.512, 2.16226, 0.0659327, 0.332976, 9.7619, 
160.544, 2.18835, 0.0643481, 0.0508289, 9.73833, 
160.576, 2.18266, -0.00871968, -0.0201729, 9.83188, 
160.608, 2.1872, 0.027675, -1.76187e-05, 9.76085, 
160.64, 2.19225, -0.0740579, -0.0188655, 9.8423, 
160.672, 2.18756, -0.0719717, -0.038385, 9.79588, 
160.704, 2.19738, 0.0195812, 0.0250797, 9.82565, 
160.736, 2.17487, 0.0045973, -0.098541, 9.73892, 
160.768, 2.17295, 0.0259495, 0.0317372, 9.83993, 
160.8, 2.17295, 0.0384692, -0.0150008, 9.76876, 
160.832, 2.18851, 0.00112863, 0.0518308, 9.7643, 
160.864, 2.20116, 0.0446673, -0.0630748, 9.86261, 
160.896, 2.1676, -0.0657356, 0.111019, 9.72888, 
160.928, 2.19719, -0.0342497, 0.103265, 9.78916, 
160.96, 2.19968, -0.0272962, 0.0366063, 9.88058, 
160.992, 2.19977, 0.00568152, -0.0354379, 9.82165, 
161.024, 2.19167, 0.0937111, -0.0241163, 9.85525, 
161.056, 2.18403, -0.0311692, 0.0666946, 9.88966, 
161.088, 2.20816, 0.0523166, -0.0830857, 9.86324, 
161.12, 2.18322, 0.0350334, 0.0188398, 9.77077, 
161.152, 2.19462, -0.0597543, -0.122635, 9.74259, 
161.184, 2.1879, 0.0224682, 0.0820891, 9.8847, 
161.216, 2.19128, 0.00204953, 0.0586829, 9.81351, 
161.248, 2.19921, 0.0351401, 0.0228777, 9.81659, 
161.28, 2.20538, 0.0269653, 0.0483372, 9.78177, 
161.312, 2.19266, -0.00110951, 0.00710575, 9.81843, 
161.344, 2.19511, 0.0462346, -0.0169798, 9.70201, 
161.376, 2.19771, 0.000802333, -0.0414963, 9.78831, 
161.408, 2.18762, 0.0542887, -0.0368593, 9.81719, 
161.44, 2.20048, -0.00259672, 0.0911268, 9.73828, 
161.472, 2.18031, 0.0963548, -0.0249201, 9.75617, 
161.504, 2.20272, -0.0160037, 0.065792, 9.72435, 
161.536, 2.20875, 0.0726836, 0.0264645, 9.74353, 
161.568, 2.21539, -0.101047, 0.0592525, 9.78591, 
161.6, 2.21491, 0.104451, 0.0306416, 9.72824, 
161.632, 2.19452, 0.025878, 0.0329278, 9.85781, 
161.664, 2.18455, -0.0217528, 0.0708058, 9.81538, 
161.696, 2.22133, 0.0236687, -0.0614225, 9.93038, 
161.728, 2.18783, 0.0387779, -0.00801557, 9.7462, 
161.76, 2.19392, 0.0625296, -0.00962095, 9.78216, 
161.792, 2.21714, -0.0367221, 0.0547689, 9.77691, 
161.824, 2.20933, -0.0707094, 0.0654091, 9.81498, 
161.856, 2.22004, -0.0382659, -0.000426719, 9.8302, 
161.888, 2.21467, 0.00693694, 0.023007, 9.83713, 
161.92, 2.19633, 0.0109847, 0.0484971, 9.816, 
161.952, 2.21158, -0.0168425, -0.100155, 9.80845, 
161.984, 2.22815, 0.028603, 0.0188073, 9.71953, 
162.016, 2.21551, -0.0107914, 0.0119454, 9.78749, 
162.048, 2.194, 0.0890893, -0.00250707, 9.70297, 
162.08, 2.19349, 0.0426124, -0.0334527, 9.74969, 
162.112, 2.20276, 0.00831333, -0.0480022, 9.83794, 
162.144, 2.21125, 0.0415151, 0.0660673, 9.79784, 
162.176, 2.20387, -0.0519859, 0.036745, 9.78789, 
162.208, 2.2238, -0.0238269, -0.0433598, 9.77935, 
162.24, 2.2304, 0.0395293, -0.0116099, 9.87296, 
162.272, 2.23282, 0.0558259, -0.0809931, 9.91405, 
162.304, 2.19764, 0.0231588, -0.0319087, 9.83887, 
162.336, 2.20074, 0.0287633, -0.0224026, 9.82984, 
162.368, 2.20967, 0.00959877, 0.0267568, 9.78178, 
162.4, 2.22264, 0.0577937, -0.0816442, 9.94277, 
162.432, 2.20629, -0.11132, -0.0627409, 9.83275, 
162.464, 2.23219, -0.0206972, -0.0469298, 9.85128, 
162.496, 2.21129, -0.122649, -0.0576898, 9.88726, 
162.528, 2.21327, -0.0913834, 0.0170728, 9.83968, 
162.56, 2.21955, 0.00816364, -0.0350287, 9.82257, 
162.592, 2.20691, -0.0880613, 0.430251, 9.71975, 
162.624, 2.21658, 0.0644781, 0.0556191, 9.81876, 
162.656, 2.20396, -0.0551972, 0.0664694, 9.81917, 
162.688, 2.23985, 0.00705958, 0.122494, 9.8192, 
162.72, 2.24118, -0.0401547, 0.0240824, 9.86601, 
162.752, 2.23558, 0.0542172, -0.0156889, 9.83061, 
162.784, 2.23095, 0.0146219, 0.00124142, 9.79511, 
162.816, 2.23143, -0.0358669, 0.0712069, 9.88011, 
162.848, 2.22153, 0.0313309, 0.0515811, 9.84991, 
162.88, 2.21629, -0.0386295, 0.00126733, 9.69715, 
162.912, 2.23178, 0.0197008, -0.06529, 9.83298, 
162.944, 2.21707, -0.0121772, 0.0397836, 9.87738, 
162.976, 2.22478, 0.0182343, -0.0368151, 9.87553, 
163.008, 2.23254, -0.10197, 0.0734652, 9.83652, 
163.04, 2.21637, -0.00873835, 0.159458, 9.86186, 
163.072, 2.20665, 0.0352278, 0.0150326, 9.85197, 
163.104, 2.24635, -0.0112494, -0.0182638, 9.74286, 
163.136, 2.24183, -0.0237619, -0.03593, 9.75765, 
163.168, 2.22065, 0.0791071, 0.0161094, 9.71098, 
163.2, 2.21726, -0.0782505, -0.0219273, 9.79683, 
163.232, 2.24093, 0.00579075, 0.0201827, 9.75698, 
163.264, 2.21329, 0.00133263, -0.0435595, 9.81378, 
163.296, 2.24631, 0.0605084, 0.0329271, 9.78886, 
163.328, 2.21813, 0.0670279, 0.0640365, 9.79356, 
163.36, 2.23323, -0.0141285, -0.00717171, 9.75533, 
163.392, 2.2248, -0.103583, 0.0762148, 9.75832, 
163.424, 2.23582, 0.0319992, -0.0414323, 9.76392, 
163.456, 2.21752, 0.0120095, -0.102109, 9.82106, 
163.488, 2.22228, 0.0763702, -0.0383261, 9.84312, 
163.52, 2.24174, -0.0576721, -0.0229567, 9.85519, 
163.552, 2.24915, 0.0131472, -0.102358, 9.78029, 
163.584, 2.24698, -0.0393731, 0.0158795, 9.77757, 
163.616, 2.23714, -0.0632272, 0.00458224, 9.80523, 
163.648, 2.21278, -0.0485871, 0.0606227, 9.81621, 
163.68, 2.2259, 0.0627017, -0.0335254, 9.75687, 
163.712, 2.22594, -0.1404, 0.00720831, 9.75041, 
163.744, 2.23477, 0.117584, 0.00893949, 9.71252, 
163.776, 2.22143, -0.0239764, -0.0631696, 9.69269, 
163.808, 2.23306, 0.0356845, 0.0191104, 9.76076, 
163.84, 2.25059, 0.0698868, -0.00184176, 9.78465, 
163.872, 2.23932, -0.0213882, -0.0959483, 9.80443, 
163.904, 2.25089, 0.0556412, 0.0465581, 9.78761, 
163.936, 2.21722, -0.0250051, -0.132799, 9.77785, 
163.968, 2.22537, -0.0294232, -0.0167887, 9.87952, 
164, 2.21856, -0.0342191, -0.00896288, 9.67125, 
164.032, 2.23778, -0.0388739, -0.0829231, 9.87434, 
164.064, 2.23218, -0.0232026, 0.0647154, 9.78324, 
164.096, 2.21891, -0.0683618, -0.0288643, 9.81687, 
164.128, 2.23106, 0.0483258, -9.85562e-05, 9.78031, 
164.16, 2.22412, 0.0282088, 0.0615528, 9.8295, 
164.192, 2.25001, -0.00463345, -0.0290025, 9.73666, 
164.224, 2.24567, -0.0154899, 0.00605856, 9.76819, 
164.256, 2.23164, -0.0132173, 0.0174248, 9.81509, 
164.288, 2.2483, -0.0219023, 0.0588312, 9.79446, 
164.32, 2.24829, -0.0516445, -0.00953579, 9.8105, 
164.352, 2.21681, -0.0120924, 0.00957664, 9.88572, 
164.384, 2.24453, 0.0184993, 0.0457964, 9.8135, 
164.416, 2.22117, -0.0612061, 0.00797643, 9.7574, 
164.448, 2.23538, 0.0643705, 0.0377163, 9.79279, 
164.48, 2.21698, 0.0368428, -0.0285172, 9.89015, 
164.512, 2.22036, -0.0159021, 0.0753936, 9.84001, 
164.544, 2.22606, 0.0169608, 0.0869023, 9.77601, 
164.576, 2.2341, -0.00495406, 0.0366288, 9.73967, 
164.608, 2.2178, 0.00466651, 0.0114475, 9.73838, 
164.64, 2.22344, -0.0662787, 0.0821277, 9.79444, 
164.672, 2.24092, 0.0697314, -0.0128363, 9.65562, 
164.704, 2.21911, 0.0155209, -0.00613284, 9.77694, 
164.736, 2.24159, -0.029292, -0.0330854, 9.88973, 
164.768, 2.23717, 0.0104195, -0.0410396, 9.81261, 
164.8, 2.25542, 0.0279408, 0.0381373, 9.80823, 
164.832, 2.21766, 0.078571, -0.0275174, 9.81722, 
164.864, 2.23963, -0.0133635, -0.00336144, 9.74755, 
164.896, 2.2427, 0.0625816, 0.0126435, 9.79446, 
164.928, 2.24686, 0.0637289, -0.0181116, 9.92226, 
164.96, 2.21813, -0.0587327, 0.0557929, 9.80326, 
164.992, 2.24485, 0.0354943, 0.00126305, 9.83601, 
165.024, 2.24557, 0.0480218, -0.061035, 9.74821, 
165.056, 2.25087, -0.0260199, 0.11015, 9.88651, 
165.088, 2.24993, 0.0238832, -0.0290892, 9.83022, 
165.12, 2.23322, -0.0198919, -0.0530647, 9.84726, 
165.152, 2.24661, -0.0104292, -0.00459716, 9.86805, 
165.184, 2.25607, 0.0756164, 0.0112495, 9.80945, 
165.216, 2.2211, 0.0242951, -0.0676682, 9.88618, 
165.248, 2.22664, 0.0246163, 0.0382693, 9.7721, 
165.28, 2.25308, 0.00806962, 0.0635922, 9.71936, 
165.312, 2.21587, 0.0390611, 0.167073, 9.83497, 
165.344, 2.2387, 0.00332335, 0.0953697, 9.83152, 
165.376, 2.23174, -0.0554539, 0.0131703, 9.78717, 
165.408, 2.23797, -0.00137104, 0.0179182, 9.69768, 
165.44, 2.23898, 0.0992684, 0.0351964, 9.7427, 
165.472, 2.24387, -0.0329255, -0.0604047, 9.76513, 
165.504, 2.22443, 0.071871, -0.0480198, 9.8065, 
165.536, 2.23156, 0.0395356, 0.0447896, 9.80415, 
165.568, 2.24182, -0.0654467, -0.019749, 9.82179, 
165.6, 2.24895, -0.0093805, -0.044832, 9.75908, 
165.632, 2.25197, 0.0136046, 0.0151255, 9.82199, 
165.664, 2.21739, -0.0634695, 0.124771, 9.75336, 
165.696, 2.21372, 0.0458277, 0.0943252, 9.80368, 
165.728, 2.23238, -0.0286573, 0.0582567, 9.86084, 
165.76, 2.25278, 0.0267748, 0.108734, 9.85131, 
165.792, 2.22944, 0.03691, -0.0620606, 9.7119, 
165.824, 2.2215, 0.0220986, 0.0467389, 9.81262, 
165.856, 2.24038, 0.00249043, 0.00486472, 9.86343, 
165.888, 2.23516, -0.0134311, 0.00239054, 9.87592, 
165.92, 2.2486, -0.000277008, 0.0742236, 9.80604, 
165.952, 2.24102, -0.0685661, -0.0478324, 9.7973, 
165.984, 2.24864, -0.0165942, -0.0291457, 9.71066, 
166.016, 2.24135, -0.0109825, 0.0523824, 9.81147, 
166.048, 2.21115, -0.0595928, 0.000254432, 9.84745, 
166.08, 2.24627, 0.0265565, -0.00937124, 9.8167, 
166.112, 2.21596, 0.0924977, 0.00508286, 9.83795, 
166.144, 2.21961, 0.070002, 0.0123885, 9.88784, 
166.176, 2.22844, 0.00414666, 0.000891192, 9.7186, 
166.208, 2.21055, -0.0311072, -0.0250196, 9.82881, 
166.24, 2.22654, 0.0834652, -0.00535736, 9.81913, 
166.272, 2.21446, 0.0571656, 0.014577, 9.87813, 
166.304, 2.22457, -0.0177382, -0.0706479, 9.75506, 
166.336, 2.2188, -0.123371, 0.00231661, 9.81935, 
166.368, 2.2106, -0.0393407, -0.0246756, 9.77815, 
166.4, 2.22857, -0.103929, -0.0515809, 9.84821, 
166.432, 2.23756, -0.0684212, 0.0222792, 9.78526, 
166.464, 2.22821, 0.0610131, 0.0982086, 9.78002, 
166.496, 2.24059, 0.0418868, 0.00561978, 9.83056, 
166.528, 2.23495, -0.0529052, 0.0449658, 9.84811, 
166.56, 2.21308, -0.0165379, -0.00177763, 9.77457, 
166.592, 2.21084, 0.011777, -0.0328041, 9.77295, 
166.624, 2.21939, 0.0196091, -0.00473579, 9.82703, 
166.656, 2.2218, 0.0332665, 0.0441088, 9.87593, 
166.688, 2.23826, -0.109173, 0.128564, 9.76613, 
166.72, 2.20605, 0.113164, -0.0494816, 9.82101, 
166.752, 2.20763, -0.0200806, 0.089517, 9.75127, 
166.784, 2.23774, 0.0653523, 0.0233344, 9.85897, 
166.816, 2.23857, -0.0712381, -0.0159596, 9.79996, 
166.848, 2.20752, -0.0170686, 0.0011118, 9.88485, 
166.88, 2.22453, 0.0173738, 0.0124011, 9.786, 
166.912, 2.2324, -0.0762284, 0.0174611, 9.76677, 
166.944, 2.20345, 0.00722344, 0.0112554, 9.83259, 
166.976, 2.22648, 0.0459225, -0.0339326, 9.89481, 
167.008, 2.23179, 0.0249944, 0.013506, 9.80341, 
167.04, 2.20833, -0.097074, -0.0309512, 9.79772, 
167.072, 2.20847, 0.0579366, 0.0923084, 9.85148, 
167.104, 2.20895, 0.0401281, -0.0689628, 9.78723, 
167.136, 2.20651, -0.0397079, 0.0400722, 9.80266, 
167.168, 2.21664, 0.0548572, -0.17862, 9.75283, 
167.2, 2.22862, 0.0047414, -0.123713, 9.83784, 
167.232, 2.21686, 0.0605925, -0.0517872, 9.79955, 
167.264, 2.22111, 0.0361798, -0.0229691, 9.75353, 
167.296, 2.2211, -0.083757, -0.123119, 9.81885, 
167.328, 2.19764, 0.00640409, 0.0441049, 9.73832, 
167.36, 2.20157, 0.0746552, -0.103949, 9.78087, 
167.392, 2.22239, 0.0576771, -0.0771117, 9.73633, 
167.424, 2.19983, -0.061067, 0.0895199, 9.90975, 
167.456, 2.19994, -0.0510446, 0.0144097, 9.83123, 
167.488, 2.21243, -0.0138545, 0.0155845, 9.78786, 
167.52, 2.21626, -0.0662716, 0.041331, 9.77269, 
167.552, 2.20153, 0.0434005, 0.00258473, 9.81731, 
167.584, 2.21264, -0.0250402, 0.0670583, 9.86523, 
167.616, 2.20839, -0.0225654, -0.0370089, 9.81429, 
167.648, 2.21082, -0.0767978, 0.0113152, 9.80448, 
167.68, 2.22686, -0.0586194, -0.126484, 9.80946, 
167.712, 2.22128, -0.0305803, -0.0133246, 9.77029, 
167.744, 2.19754, 0.00130351, -0.0585043, 9.81841, 
167.776, 2.22364, 0.0262462, -0.0578079, 9.86897, 
167.808, 2.19979, -0.0354461, -0.0284228, 9.82427, 
167.84, 2.19308, -0.0128962, 0.0305531, 9.81489, 
167.872, 2.20806, 0.00155651, 0.103071, 9.7483, 
167.904, 2.18714, -0.078793, 0.0516835, 9.78928, 
167.936, 2.20875, 0.0279038, 0.0277011, 9.75347, 
167.968, 2.22165, -0.00594517, 0.0258691, 9.72568, 
168, 2.20306, 0.0539443, 0.0699916, 9.74476, 
168.032, 2.19534, 0.0568093, 0.102026, 9.9109, 
168.064, 2.19039, -0.0468659, -0.0656697, 9.7666, 
168.096, 2.21524, 0.0614906, -0.109622, 9.83388, 
168.128, 2.2123, 0.0182304, 0.00586232, 9.82466, 
168.16, 2.18684, -0.104557, -0.040389, 9.79907, 
168.192, 2.19605, 0.0283841, 0.0442438, 9.76661, 
168.224, 2.21474, -0.0362015, -0.0188088, 9.84383, 
168.256, 2.20171, -0.0443537, -0.0276428, 9.72517, 
168.288, 2.21627, -0.0961292, 0.0719695, 9.82279, 
168.32, 2.17902, 0.0704118, -0.0128288, 9.83022, 
168.352, 2.17984, -0.00528028, -0.0132336, 9.81243, 
168.384, 2.19048, 0.0228374, -0.119765, 9.79487, 
168.416, 2.17494, -0.0598527, 0.0593134, 9.79192, 
168.448, 2.20995, 0.0314377, -0.0208668, 9.74039, 
168.48, 2.18794, 0.0133636, -0.0815265, 9.86278, 
168.512, 2.19775, -0.044346, -0.0653528, 9.72469, 
168.544, 2.19267, -0.0553402, -0.0305467, 9.71078, 
168.576, 2.17903, -0.0345619, -0.0138568, 9.83619, 
168.608, 2.186, -0.00461075, -0.0135083, 9.8533, 
168.64, 2.17988, 0.00551066, -0.0724082, 9.83588, 
168.672, 2.18857, 0.0543398, 0.0365622, 9.82316, 
168.704, 2.2006, 0.00502293, -0.0294658, 9.84447, 
168.736, 2.16618, -0.00612796, 0.0165406, 9.78269, 
168.768, 2.17674, -0.00292023, 0.0136147, 9.79526, 
168.8, 2.19448, 0.0178315, 0.109158, 9.73757, 
168.832, 2.17815, -0.03374, -0.065052, 9.75632, 
168.864, 2.16474, -0.0113707, -0.0524939, 9.73818, 
168.896, 2.1754, 0.00706425, 0.0216248, 9.81311, 
168.928, 2.17331, -0.0323181, -0.0495808, 9.86072, 
168.96, 2.16407, 0.00240745, -0.0388442, 9.79714, 
168.992, 2.16969, 0.0110909, 0.0494023, 9.77408, 
169.024, 2.17289, 0.00527708, 0.00652216, 9.83213, 
169.056, 2.16545, -0.0471207, -0.00344242, 9.76837, 
169.088, 2.1703, -0.0642427, 0.083677, 9.63663, 
169.12, 2.15261, 0.0601333, -0.0119924, 9.84423, 
169.152, 2.16687, -0.00575913, -0.00517735, 9.74398, 
169.184, 2.16127, 0.045578, 0.0444861, 9.82734, 
169.216, 2.16953, -0.0521502, -0.0957647, 9.80565, 
169.248, 2.15065, 0.0567135, -0.0588985, 9.81349, 
169.28, 2.17042, 0.0559864, -0.088933, 9.84441, 
169.312, 2.16005, 0.0337187, 0.004948, 9.81637, 
169.344, 2.15093, 0.0404361, -0.048766, 9.79584, 
