time, x, y, heading
103.744, 5.95629, 1.00529, 
103.776, 5.95545, 1.00642, 
103.808, 5.95461, 1.00755, 
103.84, 5.95376, 1.00867, 
103.872, 5.95291, 1.0098, 
103.904, 5.95205, 1.01091, 
103.936, 5.95119, 1.01203, 
103.968, 5.95033, 1.01314, 
104, 5.94946, 1.01425, 
104.032, 5.94859, 1.01535, 
104.064, 5.94771, 1.01646, 
104.096, 5.94683, 1.01756, 
104.128, 5.94595, 1.01865, 
104.16, 5.94506, 1.01975, 
104.192, 5.94417, 1.02084, 
104.224, 5.94327, 1.02192, 
104.256, 5.94238, 1.02301, 
104.288, 5.94147, 1.02409, 
104.32, 5.94057, 1.02516, 
104.352, 5.93966, 1.02624, 
104.384, 5.93874, 1.02731, 
104.416, 5.93783, 1.02838, 
104.448, 5.9369, 1.02944, 
104.48, 5.93598, 1.0305, 
104.512, 5.93505, 1.03156, 
104.544, 5.93412, 1.03262, 
104.576, 5.93318, 1.03367, 
104.608, 5.93224, 1.03472, 
104.64, 5.9313, 1.03576, 
104.672, 5.93035, 1.0368, 
104.704, 5.9294, 1.03784, 
104.736, 5.92844, 1.03888, 
104.768, 5.92749, 1.03991, 
104.8, 5.92652, 1.04094, 
104.832, 5.92556, 1.04196, 
104.864, 5.92459, 1.04298, 
104.896, 5.92362, 1.044, 
104.928, 5.92264, 1.04501, 
104.96, 5.92166, 1.04603, 
104.992, 5.92068, 1.04703, 
105.024, 5.91969, 1.04804, 
105.056, 5.9187, 1.04904, 
105.088, 5.91771, 1.05004, 
105.12, 5.91671, 1.05103, 
105.152, 5.91571, 1.05202, 
105.184, 5.9147, 1.05301, 
105.216, 5.91369, 1.05399, 
105.248, 5.91268, 1.05497, 
105.28, 5.91167, 1.05594, 
105.312, 5.91065, 1.05692, 
105.344, 5.90963, 1.05789, 
105.376, 5.9086, 1.05885, 
105.408, 5.90757, 1.05981, 
105.44, 5.90654, 1.06077, 
105.472, 5.90551, 1.06172, 
105.504, 5.90447, 1.06267, 
105.536, 5.90343, 1.06362, 
105.568, 5.90238, 1.06457, 
105.6, 5.90133, 1.06551, 
105.632, 5.90028, 1.06644, 
105.664, 5.89923, 1.06737, 
105.696, 5.89817, 1.0683, 
105.728, 5.89711, 1.06923, 
105.76, 5.89604, 1.07015, 
105.792, 5.89497, 1.07106, 
105.824, 5.8939, 1.07198, 
105.856, 5.89283, 1.07289, 
105.888, 5.89175, 1.07379, 
105.92, 5.89067, 1.0747, 
105.952, 5.88958, 1.07559, 
105.984, 5.8885, 1.07649, 
106.016, 5.8874, 1.07738, 
106.048, 5.88631, 1.07827, 
106.08, 5.88521, 1.07915, 
106.112, 5.88412, 1.08003, 
106.144, 5.88301, 1.0809, 
106.176, 5.88191, 1.08178, 
106.208, 5.8808, 1.08264, 
106.24, 5.87968, 1.08351, 
106.272, 5.87857, 1.08437, 
106.304, 5.87745, 1.08522, 
106.336, 5.87633, 1.08607, 
106.368, 5.87521, 1.08692, 
106.4, 5.87408, 1.08777, 
106.432, 5.87295, 1.08861, 
106.464, 5.87182, 1.08944, 
106.496, 5.87068, 1.09027, 
106.528, 5.86954, 1.0911, 
106.56, 5.8684, 1.09192, 
106.592, 5.86726, 1.09274, 
106.624, 5.86611, 1.09356, 
106.656, 5.86496, 1.09437, 
106.688, 5.8638, 1.09518, 
106.72, 5.86265, 1.09598, 
106.752, 5.86149, 1.09678, 
106.784, 5.86033, 1.09758, 
106.816, 5.85916, 1.09837, 
106.848, 5.858, 1.09916, 
106.88, 5.85683, 1.09994, 
106.912, 5.85565, 1.10072, 
106.944, 5.85448, 1.10149, 
106.976, 5.8533, 1.10227, 
107.008, 5.85212, 1.10303, 
107.04, 5.85093, 1.10379, 
107.072, 5.84975, 1.10455, 
107.104, 5.84856, 1.10531, 
107.136, 5.84737, 1.10606, 
107.168, 5.84617, 1.1068, 
107.2, 5.84498, 1.10754, 
107.232, 5.84378, 1.10828, 
107.264, 5.84257, 1.10902, 
107.296, 5.84137, 1.10974, 
107.328, 5.84016, 1.11047, 
107.36, 5.83895, 1.11119, 
107.392, 5.83774, 1.11191, 
107.424, 5.83653, 1.11262, 
107.456, 5.83531, 1.11332, 
107.488, 5.83409, 1.11403, 
107.52, 5.83287, 1.11473, 
107.552, 5.83164, 1.11542, 
107.584, 5.83041, 1.11611, 
107.616, 5.82919, 1.1168, 
107.648, 5.82795, 1.11748, 
107.68, 5.82672, 1.11816, 
107.712, 5.82548, 1.11883, 
107.744, 5.82424, 1.1195, 
107.776, 5.823, 1.12016, 
107.808, 5.82176, 1.12082, 
107.84, 5.82051, 1.12148, 
107.872, 5.81926, 1.12213, 
107.904, 5.81801, 1.12278, 
107.936, 5.81676, 1.12342, 
107.968, 5.8155, 1.12406, 
108, 5.81425, 1.12469, 
108.032, 5.81299, 1.12532, 
108.064, 5.81173, 1.12594, 
108.096, 5.81046, 1.12656, 
108.128, 5.8092, 1.12718, 
108.16, 5.80793, 1.12779, 
108.192, 5.80666, 1.1284, 
108.224, 5.80538, 1.129, 
108.256, 5.80411, 1.1296, 
108.288, 5.80283, 1.13019, 
108.32, 5.80155, 1.13078, 
108.352, 5.80027, 1.13136, 
108.384, 5.79899, 1.13194, 
108.416, 5.7977, 1.13252, 
108.448, 5.79642, 1.13309, 
108.48, 5.79513, 1.13366, 
108.512, 5.79384, 1.13422, 
108.544, 5.79254, 1.13478, 
108.576, 5.79125, 1.13533, 
108.608, 5.78995, 1.13588, 
108.64, 5.78865, 1.13642, 
108.672, 5.78735, 1.13696, 
108.704, 5.78605, 1.13749, 
108.736, 5.78474, 1.13802, 
108.768, 5.78344, 1.13855, 
108.8, 5.78213, 1.13907, 
108.832, 5.78082, 1.13958, 
108.864, 5.77951, 1.1401, 
108.896, 5.77819, 1.1406, 
108.928, 5.77688, 1.1411, 
108.96, 5.77556, 1.1416, 
108.992, 5.77424, 1.14209, 
109.024, 5.77292, 1.14258, 
109.056, 5.7716, 1.14307, 
109.088, 5.77028, 1.14355, 
109.12, 5.76895, 1.14402, 
109.152, 5.76762, 1.14449, 
109.184, 5.76629, 1.14495, 
109.216, 5.76496, 1.14541, 
109.248, 5.76363, 1.14587, 
109.28, 5.7623, 1.14632, 
109.312, 5.76096, 1.14677, 
109.344, 5.75962, 1.14721, 
109.376, 5.75829, 1.14764, 
109.408, 5.75695, 1.14808, 
109.44, 5.7556, 1.1485, 
109.472, 5.75426, 1.14893, 
109.504, 5.75292, 1.14934, 
109.536, 5.75157, 1.14976, 
109.568, 5.75022, 1.15017, 
109.6, 5.74887, 1.15057, 
109.632, 5.74752, 1.15097, 
109.664, 5.74617, 1.15136, 
109.696, 5.74482, 1.15175, 
109.728, 5.74346, 1.15214, 
109.76, 5.74211, 1.15252, 
109.792, 5.74075, 1.15289, 
109.824, 5.73939, 1.15326, 
109.856, 5.73803, 1.15363, 
109.888, 5.73667, 1.15399, 
109.92, 5.73531, 1.15434, 
109.952, 5.73395, 1.15469, 
109.984, 5.73258, 1.15504, 
110.016, 5.73122, 1.15538, 
110.048, 5.72985, 1.15572, 
110.08, 5.72848, 1.15605, 
110.112, 5.72711, 1.15638, 
110.144, 5.72574, 1.1567, 
110.176, 5.72437, 1.15702, 
110.208, 5.72299, 1.15733, 
110.24, 5.72162, 1.15764, 
110.272, 5.72025, 1.15794, 
110.304, 5.71887, 1.15824, 
110.336, 5.71749, 1.15853, 
110.368, 5.71611, 1.15882, 
110.4, 5.71474, 1.1591, 
110.432, 5.71336, 1.15938, 
110.464, 5.71197, 1.15966, 
110.496, 5.71059, 1.15992, 
110.528, 5.70921, 1.16019, 
110.56, 5.70783, 1.16045, 
110.592, 5.70644, 1.1607, 
110.624, 5.70505, 1.16095, 
110.656, 5.70367, 1.1612, 
110.688, 5.70228, 1.16144, 
110.72, 5.70089, 1.16167, 
110.752, 5.6995, 1.1619, 
110.784, 5.69811, 1.16213, 
110.816, 5.69672, 1.16235, 
110.848, 5.69533, 1.16256, 
110.88, 5.69394, 1.16277, 
110.912, 5.69255, 1.16298, 
110.944, 5.69115, 1.16318, 
110.976, 5.68976, 1.16337, 
111.008, 5.68836, 1.16356, 
111.04, 5.68697, 1.16375, 
111.072, 5.68557, 1.16393, 
111.104, 5.68417, 1.16411, 
111.136, 5.68278, 1.16428, 
111.168, 5.68138, 1.16444, 
111.2, 5.67998, 1.1646, 
111.232, 5.67858, 1.16476, 
111.264, 5.67718, 1.16491, 
111.296, 5.67578, 1.16506, 
111.328, 5.67438, 1.1652, 
111.36, 5.67298, 1.16534, 
111.392, 5.67158, 1.16547, 
111.424, 5.67017, 1.16559, 
111.456, 5.66877, 1.16572, 
111.488, 5.66737, 1.16583, 
111.52, 5.66596, 1.16594, 
111.552, 5.66456, 1.16605, 
111.584, 5.66316, 1.16615, 
111.616, 5.66175, 1.16625, 
111.648, 5.66035, 1.16634, 
111.68, 5.65894, 1.16643, 
111.712, 5.65754, 1.16651, 
111.744, 5.65613, 1.16659, 
111.776, 5.65472, 1.16666, 
111.808, 5.65332, 1.16673, 
111.84, 5.65191, 1.16679, 
111.872, 5.6505, 1.16685, 
111.904, 5.6491, 1.1669, 
111.936, 5.64769, 1.16695, 
111.968, 5.64628, 1.16699, 
112, 5.64487, 1.16703, 
112.032, 5.64347, 1.16706, 
112.064, 5.64206, 1.16709, 
112.096, 5.64065, 1.16711, 
112.128, 5.63924, 1.16713, 
112.16, 5.63784, 1.16714, 
112.192, 5.63643, 1.16715, 
112.224, 5.63502, 1.16715, 
112.256, 5.63361, 1.16715, 
112.288, 5.6322, 1.16715, 
112.32, 5.6308, 1.16713, 
112.352, 5.62939, 1.16712, 
112.384, 5.62798, 1.16709, 
112.416, 5.62657, 1.16707, 
112.448, 5.62516, 1.16704, 
112.48, 5.62376, 1.167, 
112.512, 5.62235, 1.16696, 
112.544, 5.62094, 1.16691, 
112.576, 5.61953, 1.16686, 
112.608, 5.61813, 1.1668, 
112.64, 5.61672, 1.16674, 
112.672, 5.61531, 1.16668, 
112.704, 5.61391, 1.1666, 
112.736, 5.6125, 1.16653, 
112.768, 5.6111, 1.16645, 
112.8, 5.60969, 1.16636, 
112.832, 5.60829, 1.16627, 
112.864, 5.60688, 1.16617, 
112.896, 5.60548, 1.16607, 
112.928, 5.60407, 1.16597, 
112.96, 5.60267, 1.16586, 
112.992, 5.60127, 1.16574, 
113.024, 5.59986, 1.16562, 
113.056, 5.59846, 1.16549, 
113.088, 5.59706, 1.16536, 
113.12, 5.59566, 1.16523, 
113.152, 5.59426, 1.16509, 
113.184, 5.59286, 1.16494, 
113.216, 5.59146, 1.16479, 
113.248, 5.59006, 1.16464, 
113.28, 5.58866, 1.16447, 
113.312, 5.58726, 1.16431, 
113.344, 5.58586, 1.16414, 
113.376, 5.58447, 1.16396, 
113.408, 5.58307, 1.16378, 
113.44, 5.58167, 1.1636, 
113.472, 5.58028, 1.16341, 
113.504, 5.57888, 1.16322, 
113.536, 5.57749, 1.16302, 
113.568, 5.5761, 1.16281, 
113.6, 5.5747, 1.1626, 
113.632, 5.57331, 1.16239, 
113.664, 5.57192, 1.16217, 
113.696, 5.57053, 1.16194, 
113.728, 5.56914, 1.16172, 
113.76, 5.56775, 1.16148, 
113.792, 5.56637, 1.16124, 
113.824, 5.56498, 1.161, 
113.856, 5.56359, 1.16075, 
113.888, 5.56221, 1.1605, 
113.92, 5.56082, 1.16024, 
113.952, 5.55944, 1.15998, 
113.984, 5.55806, 1.15971, 
114.016, 5.55668, 1.15944, 
114.048, 5.5553, 1.15916, 
114.08, 5.55392, 1.15888, 
114.112, 5.55254, 1.15859, 
114.144, 5.55116, 1.1583, 
114.176, 5.54979, 1.158, 
114.208, 5.54841, 1.1577, 
114.24, 5.54704, 1.15739, 
114.272, 5.54566, 1.15708, 
114.304, 5.54429, 1.15676, 
114.336, 5.54292, 1.15644, 
114.368, 5.54155, 1.15611, 
114.4, 5.54018, 1.15578, 
114.432, 5.53882, 1.15545, 
114.464, 5.53745, 1.15511, 
114.496, 5.53608, 1.15476, 
114.528, 5.53472, 1.15441, 
114.56, 5.53336, 1.15406, 
114.592, 5.532, 1.1537, 
114.624, 5.53064, 1.15333, 
114.656, 5.52928, 1.15296, 
114.688, 5.52792, 1.15259, 
114.72, 5.52656, 1.15221, 
114.752, 5.52521, 1.15183, 
114.784, 5.52386, 1.15144, 
114.816, 5.5225, 1.15105, 
114.848, 5.52115, 1.15065, 
114.88, 5.5198, 1.15025, 
114.912, 5.51846, 1.14984, 
114.944, 5.51711, 1.14943, 
114.976, 5.51577, 1.14901, 
115.008, 5.51442, 1.14859, 
115.04, 5.51308, 1.14816, 
115.072, 5.51174, 1.14773, 
115.104, 5.5104, 1.14729, 
115.136, 5.50906, 1.14685, 
115.168, 5.50773, 1.14641, 
115.2, 5.50639, 1.14596, 
115.232, 5.50506, 1.1455, 
115.264, 5.50373, 1.14504, 
115.296, 5.5024, 1.14458, 
115.328, 5.50107, 1.14411, 
115.36, 5.49975, 1.14364, 
115.392, 5.49842, 1.14316, 
115.424, 5.4971, 1.14268, 
115.456, 5.49578, 1.14219, 
115.488, 5.49446, 1.1417, 
115.52, 5.49314, 1.1412, 
115.552, 5.49183, 1.1407, 
115.584, 5.49051, 1.1402, 
115.616, 5.4892, 1.13969, 
115.648, 5.48789, 1.13917, 
115.68, 5.48658, 1.13865, 
115.712, 5.48527, 1.13813, 
115.744, 5.48397, 1.1376, 
115.776, 5.48267, 1.13706, 
115.808, 5.48137, 1.13653, 
115.84, 5.48007, 1.13598, 
115.872, 5.47877, 1.13544, 
115.904, 5.47747, 1.13488, 
115.936, 5.47618, 1.13433, 
115.968, 5.47489, 1.13377, 
116, 5.4736, 1.1332, 
116.032, 5.47231, 1.13263, 
116.064, 5.47103, 1.13206, 
116.096, 5.46974, 1.13148, 
116.128, 5.46846, 1.1309, 
116.16, 5.46718, 1.13031, 
116.192, 5.4659, 1.12971, 
116.224, 5.46463, 1.12912, 
116.256, 5.46336, 1.12852, 
116.288, 5.46209, 1.12791, 
116.32, 5.46082, 1.1273, 
116.352, 5.45955, 1.12669, 
116.384, 5.45829, 1.12607, 
116.416, 5.45702, 1.12544, 
116.448, 5.45576, 1.12481, 
116.48, 5.4545, 1.12418, 
116.512, 5.45325, 1.12354, 
116.544, 5.452, 1.1229, 
116.576, 5.45074, 1.12226, 
116.608, 5.4495, 1.12161, 
116.64, 5.44825, 1.12095, 
116.672, 5.44701, 1.12029, 
116.704, 5.44576, 1.11963, 
116.736, 5.44452, 1.11896, 
116.768, 5.44329, 1.11829, 
116.8, 5.44205, 1.11761, 
116.832, 5.44082, 1.11693, 
116.864, 5.43959, 1.11625, 
116.896, 5.43836, 1.11556, 
116.928, 5.43714, 1.11486, 
116.96, 5.43591, 1.11417, 
116.992, 5.43469, 1.11346, 
117.024, 5.43348, 1.11276, 
117.056, 5.43226, 1.11204, 
117.088, 5.43105, 1.11133, 
117.12, 5.42984, 1.11061, 
117.152, 5.42863, 1.10989, 
117.184, 5.42742, 1.10916, 
117.216, 5.42622, 1.10843, 
117.248, 5.42502, 1.10769, 
117.28, 5.42382, 1.10695, 
117.312, 5.42263, 1.1062, 
117.344, 5.42144, 1.10545, 
117.376, 5.42025, 1.1047, 
117.408, 5.41906, 1.10394, 
117.44, 5.41788, 1.10318, 
117.472, 5.4167, 1.10242, 
117.504, 5.41552, 1.10165, 
117.536, 5.41434, 1.10087, 
117.568, 5.41317, 1.10009, 
117.6, 5.412, 1.09931, 
117.632, 5.41083, 1.09852, 
117.664, 5.40966, 1.09773, 
117.696, 5.4085, 1.09694, 
117.728, 5.40734, 1.09614, 
117.76, 5.40619, 1.09534, 
117.792, 5.40503, 1.09453, 
117.824, 5.40388, 1.09372, 
117.856, 5.40273, 1.0929, 
117.888, 5.40159, 1.09209, 
117.92, 5.40044, 1.09126, 
117.952, 5.39931, 1.09044, 
117.984, 5.39817, 1.0896, 
118.016, 5.39704, 1.08877, 
118.048, 5.3959, 1.08793, 
118.08, 5.39478, 1.08709, 
118.112, 5.39365, 1.08624, 
118.144, 5.39253, 1.08539, 
118.176, 5.39141, 1.08453, 
118.208, 5.3903, 1.08368, 
118.24, 5.38918, 1.08281, 
118.272, 5.38807, 1.08195, 
118.304, 5.38697, 1.08107, 
118.336, 5.38586, 1.0802, 
118.368, 5.38476, 1.07932, 
118.4, 5.38367, 1.07844, 
118.432, 5.38257, 1.07755, 
118.464, 5.38148, 1.07666, 
118.496, 5.38039, 1.07577, 
118.528, 5.37931, 1.07487, 
118.56, 5.37823, 1.07397, 
118.592, 5.37715, 1.07307, 
118.624, 5.37607, 1.07216, 
118.656, 5.375, 1.07124, 
118.688, 5.37393, 1.07033, 
118.72, 5.37287, 1.06941, 
118.752, 5.3718, 1.06848, 
118.784, 5.37074, 1.06756, 
118.816, 5.36969, 1.06662, 
118.848, 5.36864, 1.06569, 
118.88, 5.36759, 1.06475, 
118.912, 5.36654, 1.06381, 
118.944, 5.3655, 1.06286, 
118.976, 5.36446, 1.06191, 
119.008, 5.36342, 1.06096, 
119.04, 5.36239, 1.06, 
119.072, 5.36136, 1.05904, 
119.104, 5.36034, 1.05807, 
119.136, 5.35931, 1.05711, 
119.168, 5.35829, 1.05613, 
119.2, 5.35728, 1.05516, 
119.232, 5.35627, 1.05418, 
119.264, 5.35526, 1.0532, 
119.296, 5.35425, 1.05221, 
119.328, 5.35325, 1.05122, 
119.36, 5.35225, 1.05023, 
119.392, 5.35126, 1.04923, 
119.424, 5.35027, 1.04823, 
119.456, 5.34928, 1.04723, 
119.488, 5.3483, 1.04622, 
119.52, 5.34731, 1.04521, 
119.552, 5.34634, 1.0442, 
119.584, 5.34536, 1.04318, 
119.616, 5.34439, 1.04216, 
119.648, 5.34343, 1.04114, 
119.68, 5.34247, 1.04011, 
119.712, 5.34151, 1.03908, 
119.744, 5.34055, 1.03804, 
119.776, 5.3396, 1.03701, 
119.808, 5.33865, 1.03597, 
119.84, 5.33771, 1.03492, 
119.872, 5.33677, 1.03387, 
119.904, 5.33583, 1.03282, 
119.936, 5.3349, 1.03177, 
119.968, 5.33397, 1.03071, 
120, 5.33304, 1.02965, 
120.032, 5.33212, 1.02859, 
120.064, 5.3312, 1.02752, 
120.096, 5.33029, 1.02645, 
120.128, 5.32937, 1.02537, 
120.16, 5.32847, 1.0243, 
120.192, 5.32756, 1.02322, 
120.224, 5.32666, 1.02213, 
120.256, 5.32577, 1.02105, 
120.288, 5.32488, 1.01996, 
120.32, 5.32399, 1.01887, 
120.352, 5.3231, 1.01777, 
120.384, 5.32222, 1.01667, 
120.416, 5.32135, 1.01557, 
120.448, 5.32048, 1.01446, 
120.48, 5.31961, 1.01336, 
120.512, 5.31874, 1.01225, 
120.544, 5.31788, 1.01113, 
120.576, 5.31702, 1.01001, 
120.608, 5.31617, 1.00889, 
120.64, 5.31532, 1.00777, 
120.672, 5.31448, 1.00664, 
120.704, 5.31364, 1.00551, 
120.736, 5.3128, 1.00438, 
120.768, 5.31197, 1.00325, 
120.8, 5.31114, 1.00211, 
120.832, 5.31031, 1.00097, 
120.864, 5.30949, 0.999825, 
120.896, 5.30867, 0.998678, 
120.928, 5.30786, 0.997529, 
120.96, 5.30705, 0.996376, 
120.992, 5.30625, 0.995221, 
121.024, 5.30545, 0.994063, 
121.056, 5.30465, 0.992902, 
121.088, 5.30386, 0.991738, 
121.12, 5.30307, 0.990572, 
121.152, 5.30228, 0.989403, 
121.184, 5.3015, 0.988231, 
121.216, 5.30073, 0.987056, 
121.248, 5.29995, 0.985879, 
121.28, 5.29919, 0.984698, 
121.312, 5.29842, 0.983516, 
121.344, 5.29766, 0.98233, 
121.376, 5.29691, 0.981142, 
121.408, 5.29616, 0.979951, 
121.44, 5.29541, 0.978758, 
121.472, 5.29467, 0.977561, 
121.504, 5.29393, 0.976363, 
121.536, 5.29319, 0.975161, 
121.568, 5.29246, 0.973957, 
121.6, 5.29174, 0.972751, 
121.632, 5.29102, 0.971542, 
121.664, 5.2903, 0.97033, 
121.696, 5.28959, 0.969116, 
121.728, 5.28888, 0.9679, 
121.76, 5.28817, 0.966681, 
121.792, 5.28747, 0.965459, 
121.824, 5.28678, 0.964235, 
121.856, 5.28608, 0.963009, 
121.888, 5.2854, 0.96178, 
121.92, 5.28471, 0.960549, 
121.952, 5.28404, 0.959315, 
121.984, 5.28336, 0.958079, 
122.016, 5.28269, 0.956841, 
122.048, 5.28203, 0.9556, 
122.08, 5.28136, 0.954357, 
122.112, 5.28071, 0.953112, 
122.144, 5.28006, 0.951864, 
122.176, 5.27941, 0.950614, 
122.208, 5.27876, 0.949362, 
122.24, 5.27812, 0.948107, 
122.272, 5.27749, 0.94685, 
122.304, 5.27686, 0.945591, 
122.336, 5.27623, 0.94433, 
122.368, 5.27561, 0.943067, 
122.4, 5.27499, 0.941801, 
122.432, 5.27438, 0.940533, 
122.464, 5.27377, 0.939264, 
122.496, 5.27317, 0.937991, 
122.528, 5.27257, 0.936717, 
122.56, 5.27198, 0.935441, 
122.592, 5.27139, 0.934163, 
122.624, 5.2708, 0.932882, 
122.656, 5.27022, 0.9316, 
122.688, 5.26964, 0.930315, 
122.72, 5.26907, 0.929029, 
122.752, 5.2685, 0.92774, 
122.784, 5.26794, 0.92645, 
122.816, 5.26738, 0.925157, 
122.848, 5.26683, 0.923863, 
122.88, 5.26628, 0.922567, 
122.912, 5.26573, 0.921268, 
122.944, 5.26519, 0.919968, 
122.976, 5.26466, 0.918666, 
123.008, 5.26413, 0.917362, 
123.04, 5.2636, 0.916056, 
123.072, 5.26308, 0.914749, 
123.104, 5.26256, 0.913439, 
123.136, 5.26205, 0.912128, 
123.168, 5.26154, 0.910815, 
123.2, 5.26104, 0.9095, 
123.232, 5.26054, 0.908183, 
123.264, 5.26004, 0.906865, 
123.296, 5.25955, 0.905544, 
123.328, 5.25907, 0.904223, 
123.36, 5.25859, 0.902899, 
123.392, 5.25811, 0.901574, 
123.424, 5.25764, 0.900247, 
123.456, 5.25717, 0.898918, 
123.488, 5.25671, 0.897588, 
123.52, 5.25626, 0.896256, 
123.552, 5.2558, 0.894923, 
123.584, 5.25536, 0.893588, 
123.616, 5.25491, 0.892251, 
123.648, 5.25448, 0.890913, 
123.68, 5.25404, 0.889574, 
123.712, 5.25361, 0.888232, 
123.744, 5.25319, 0.88689, 
123.776, 5.25277, 0.885546, 
123.808, 5.25236, 0.8842, 
123.84, 5.25195, 0.882853, 
123.872, 5.25154, 0.881504, 
123.904, 5.25114, 0.880155, 
123.936, 5.25075, 0.878803, 
123.968, 5.25035, 0.877451, 
124, 5.24997, 0.876096, 
124.032, 5.24959, 0.874741, 
124.064, 5.24921, 0.873384, 
124.096, 5.24884, 0.872026, 
124.128, 5.24847, 0.870667, 
124.16, 5.24811, 0.869306, 
124.192, 5.24775, 0.867944, 
124.224, 5.2474, 0.866581, 
124.256, 5.24705, 0.865217, 
124.288, 5.24671, 0.863851, 
124.32, 5.24637, 0.862484, 
124.352, 5.24604, 0.861116, 
124.384, 5.24571, 0.859747, 
124.416, 5.24539, 0.858377, 
124.448, 5.24507, 0.857005, 
124.48, 5.24475, 0.855633, 
124.512, 5.24444, 0.854259, 
124.544, 5.24414, 0.852885, 
124.576, 5.24384, 0.851509, 
124.608, 5.24355, 0.850132, 
124.64, 5.24326, 0.848754, 
124.672, 5.24297, 0.847375, 
124.704, 5.24269, 0.845995, 
124.736, 5.24242, 0.844615, 
124.768, 5.24215, 0.843233, 
124.8, 5.24188, 0.84185, 
124.832, 5.24162, 0.840466, 
124.864, 5.24136, 0.839082, 
124.896, 5.24111, 0.837696, 
124.928, 5.24087, 0.83631, 
124.96, 5.24063, 0.834923, 
124.992, 5.24039, 0.833535, 
125.024, 5.24016, 0.832146, 
125.056, 5.23993, 0.830756, 
125.088, 5.23971, 0.829366, 
125.12, 5.23949, 0.827974, 
125.152, 5.23928, 0.826582, 
125.184, 5.23908, 0.82519, 
125.216, 5.23887, 0.823796, 
125.248, 5.23868, 0.822402, 
125.28, 5.23848, 0.821007, 
125.312, 5.2383, 0.819612, 
125.344, 5.23811, 0.818216, 
125.376, 5.23794, 0.816819, 
125.408, 5.23776, 0.815422, 
125.44, 5.2376, 0.814024, 
125.472, 5.23743, 0.812625, 
125.504, 5.23728, 0.811226, 
125.536, 5.23712, 0.809826, 
125.568, 5.23698, 0.808426, 
125.6, 5.23683, 0.807025, 
125.632, 5.23669, 0.805624, 
125.664, 5.23656, 0.804222, 
125.696, 5.23643, 0.80282, 
125.728, 5.23631, 0.801418, 
125.76, 5.23619, 0.800015, 
125.792, 5.23608, 0.798611, 
125.824, 5.23597, 0.797207, 
125.856, 5.23587, 0.795803, 
125.888, 5.23577, 0.794399, 
125.92, 5.23567, 0.792994, 
125.952, 5.23559, 0.791588, 
125.984, 5.2355, 0.790183, 
126.016, 5.23542, 0.788777, 
126.048, 5.23535, 0.787371, 
126.08, 5.23528, 0.785965, 
126.112, 5.23522, 0.784558, 
126.144, 5.23516, 0.783152, 
126.176, 5.2351, 0.781745, 
126.208, 5.23506, 0.780337, 
126.24, 5.23501, 0.77893, 
126.272, 5.23497, 0.777523, 
126.304, 5.23494, 0.776115, 
126.336, 5.23491, 0.774707, 
126.368, 5.23488, 0.7733, 
126.4, 5.23487, 0.771892, 
126.432, 5.23485, 0.770484, 
126.464, 5.23484, 0.769076, 
126.496, 5.23484, 0.767668, 
126.528, 5.23484, 0.76626, 
126.56, 5.23484, 0.764852, 
126.592, 5.23487, 0.761837, 
126.624, 5.23488, 0.758823, 
126.656, 5.23488, 0.75583, 
126.688, 5.23487, 0.752824, 
126.72, 5.23485, 0.749812, 
126.752, 5.23482, 0.74697, 
126.784, 5.23478, 0.744154, 
126.816, 5.23473, 0.74135, 
126.848, 5.23468, 0.738532, 
126.88, 5.23462, 0.735735, 
126.912, 5.23456, 0.732948, 
126.944, 5.23448, 0.730184, 
126.976, 5.23441, 0.727652, 
127.008, 5.23433, 0.72512, 
127.04, 5.23426, 0.72262, 
127.072, 5.23418, 0.720162, 
127.104, 5.23411, 0.717654, 
127.136, 5.23402, 0.714882, 
127.168, 5.23393, 0.712419, 
127.2, 5.23384, 0.709947, 
127.232, 5.23376, 0.707509, 
127.264, 5.23366, 0.705033, 
127.296, 5.23357, 0.702567, 
127.328, 5.23348, 0.700109, 
127.36, 5.23338, 0.697382, 
127.392, 5.23327, 0.694941, 
127.424, 5.23317, 0.692536, 
127.456, 5.23307, 0.690083, 
127.488, 5.23296, 0.687649, 
127.52, 5.23286, 0.685178, 
127.552, 5.23275, 0.682763, 
127.584, 5.23264, 0.680378, 
127.616, 5.23251, 0.677658, 
127.648, 5.2324, 0.675237, 
127.68, 5.23228, 0.672811, 
127.712, 5.23216, 0.67042, 
127.744, 5.23204, 0.668001, 
127.776, 5.23191, 0.665593, 
127.808, 5.23178, 0.662934, 
127.84, 5.23164, 0.660488, 
127.872, 5.23151, 0.658102, 
127.904, 5.23138, 0.655705, 
127.936, 5.23125, 0.653322, 
127.968, 5.23111, 0.650939, 
128, 5.23097, 0.648547, 
128.032, 5.23082, 0.645918, 
128.064, 5.23068, 0.643539, 
128.096, 5.23053, 0.64117, 
128.128, 5.23038, 0.638773, 
128.16, 5.23022, 0.636167, 
128.192, 5.23006, 0.633677, 
128.224, 5.2299, 0.631216, 
128.256, 5.22973, 0.62848, 
128.288, 5.22955, 0.625768, 
128.32, 5.22939, 0.623332, 
128.352, 5.22921, 0.620603, 
128.384, 5.22902, 0.617903, 
128.416, 5.22883, 0.615205, 
128.448, 5.22866, 0.61277, 
128.48, 5.22847, 0.610067, 
128.512, 5.22828, 0.607391, 
128.544, 5.22808, 0.604715, 
128.576, 5.2279, 0.602308, 
128.608, 5.2277, 0.599627, 
